,Time,Conc (mg/m3),Qtot (m3),WS (MPS),RH (%),AT (C),Latitude,longitude,hour,day,day_of_week,month,day_of_year,weekday_weekend,Conc(ug/m3)
6644,2022-09-17 21:00:00,0.04,0.7,9.7,35,20.0,1.278822,36.817281,21,17,5,9,260,0,40.0
6645,2022-09-17 22:00:00,0.023,0.7,9.7,35,19.5,1.278822,36.817281,22,17,5,9,260,0,23.0
6646,2022-09-17 23:00:00,0.012,0.7,9.7,35,19.2,1.278822,36.817281,23,17,5,9,260,0,12.0
6647,2022-09-18 00:00:00,0.011,0.7,9.7,35,18.6,1.278822,36.817281,0,18,6,9,261,0,11.0
6648,2022-09-18 01:00:00,0.014,0.701,9.8,36,18.1,1.278822,36.817281,1,18,6,9,261,0,14.0
6649,2022-09-18 02:00:00,0.009,0.7,9.8,37,17.6,1.278822,36.817281,2,18,6,9,261,0,9.0
6650,2022-09-18 03:00:00,0.011,0.7,9.9,38,17.1,1.278822,36.817281,3,18,6,9,261,0,11.0
6651,2022-09-18 04:00:00,0.013,0.701,9.9,38,16.2,1.278822,36.817281,4,18,6,9,261,0,13.0
6652,2022-09-18 05:00:00,0.011,0.702,10.0,39,15.8,1.278822,36.817281,5,18,6,9,261,0,11.0
6653,2022-09-18 06:00:00,0.017,0.7,10.0,39,15.9,1.278822,36.817281,6,18,6,9,261,0,17.0
6654,2022-09-18 07:00:00,0.012,0.701,10.0,39,15.7,1.278822,36.817281,7,18,6,9,261,0,12.0
6655,2022-09-18 08:00:00,0.017,0.7,10.1,40,16.0,1.278822,36.817281,8,18,6,9,261,0,17.0
6656,2022-09-18 09:00:00,0.026,0.7,10.1,41,16.1,1.278822,36.817281,9,18,6,9,261,0,26.0
6657,2022-09-18 10:00:00,0.022,0.7,10.2,42,17.0,1.278822,36.817281,10,18,6,9,261,0,22.0
6658,2022-09-18 11:00:00,0.017,0.7,10.2,40,18.7,1.278822,36.817281,11,18,6,9,261,0,17.0
6659,2022-09-18 12:00:00,0.016,0.701,10.2,38,20.0,1.278822,36.817281,12,18,6,9,261,0,16.0
6660,2022-09-18 13:00:00,0.02,0.701,10.2,38,21.0,1.278822,36.817281,13,18,6,9,261,0,20.0
6661,2022-09-18 14:00:00,0.028,0.7,10.1,37,22.3,1.278822,36.817281,14,18,6,9,261,0,28.0
6662,2022-09-18 15:00:00,0.016,0.701,10.1,36,23.6,1.278822,36.817281,15,18,6,9,261,0,16.0
6663,2022-09-18 16:00:00,0.014,0.701,10.1,35,24.5,1.278822,36.817281,16,18,6,9,261,0,14.0
6664,2022-09-18 17:00:00,0.016,0.701,10.1,35,24.4,1.278822,36.817281,17,18,6,9,261,0,16.0
6665,2022-09-18 18:00:00,0.02,0.7,10.1,36,23.2,1.278822,36.817281,18,18,6,9,261,0,20.0
6666,2022-09-18 19:00:00,0.03,0.7,10.0,36,22.3,1.278822,36.817281,19,18,6,9,261,0,30.0
6667,2022-09-18 20:00:00,0.029,0.7,10.0,35,21.4,1.278822,36.817281,20,18,6,9,261,0,29.0
6668,2022-09-18 21:00:00,0.025,0.7,10.0,37,20.1,1.278822,36.817281,21,18,6,9,261,0,25.0
6669,2022-09-18 22:00:00,0.018,0.7,10.0,39,18.5,1.278822,36.817281,22,18,6,9,261,0,18.0
6670,2022-09-18 23:00:00,0.02,0.7,10.0,41,17.9,1.278822,36.817281,23,18,6,9,261,0,20.0
6671,2022-09-19 00:00:00,0.009,0.701,10.0,42,17.9,1.278822,36.817281,0,19,0,9,262,1,9.0
6672,2022-09-19 01:00:00,0.007,0.7,10.0,42,17.4,1.278822,36.817281,1,19,0,9,262,1,7.0
6673,2022-09-19 02:00:00,0.008,0.701,10.0,42,16.9,1.278822,36.817281,2,19,0,9,262,1,8.0
6674,2022-09-19 03:00:00,0.017,0.7,10.0,43,16.7,1.278822,36.817281,3,19,0,9,262,1,17.0
6675,2022-09-19 04:00:00,0.012,0.701,10.1,43,16.8,1.278822,36.817281,4,19,0,9,262,1,12.0
6676,2022-09-19 05:00:00,0.012,0.7,10.1,43,16.6,1.278822,36.817281,5,19,0,9,262,1,12.0
6677,2022-09-19 06:00:00,0.019,0.7,10.1,43,16.4,1.278822,36.817281,6,19,0,9,262,1,19.0
6678,2022-09-19 07:00:00,0.016,0.7,10.2,43,16.5,1.278822,36.817281,7,19,0,9,262,1,16.0
6679,2022-09-19 08:00:00,0.027,0.7,10.2,43,17.0,1.278822,36.817281,8,19,0,9,262,1,27.0
6680,2022-09-19 09:00:00,0.028,0.7,10.2,42,18.3,1.278822,36.817281,9,19,0,9,262,1,28.0
6681,2022-09-19 10:00:00,0.024,0.7,10.2,39,20.6,1.278822,36.817281,10,19,0,9,262,1,24.0
6682,2022-09-19 11:00:00,0.036,0.701,10.2,37,22.9,1.278822,36.817281,11,19,0,9,262,1,36.0
6683,2022-09-19 12:00:00,0.036,0.7,10.2,35,24.6,1.278822,36.817281,12,19,0,9,262,1,36.0
6684,2022-09-19 13:00:00,0.026,0.7,10.2,33,25.9,1.278822,36.817281,13,19,0,9,262,1,26.0
6685,2022-09-19 14:00:00,0.017,0.701,10.1,32,27.3,1.278822,36.817281,14,19,0,9,262,1,17.0
6686,2022-09-19 15:00:00,0.015,0.7,10.1,30,28.9,1.278822,36.817281,15,19,0,9,262,1,15.0
6687,2022-09-19 16:00:00,0.013,0.697,10.0,29,29.0,1.278822,36.817281,16,19,0,9,262,1,13.0
6688,2022-09-19 17:00:00,0.015,0.7,9.8,32,26.9,1.278822,36.817281,17,19,0,9,262,1,15.0
6689,2022-09-19 18:00:00,0.026,0.7,9.7,32,25.8,1.278822,36.817281,18,19,0,9,262,1,26.0
6690,2022-09-19 19:00:00,0.027,0.7,9.5,32,24.4,1.278822,36.817281,19,19,0,9,262,1,27.0
6691,2022-09-19 20:00:00,0.024,0.7,9.4,34,22.4,1.278822,36.817281,20,19,0,9,262,1,24.0
6692,2022-09-19 21:00:00,0.023,0.698,9.4,35,21.1,1.278822,36.817281,21,19,0,9,262,1,23.0
6693,2022-09-19 22:00:00,0.016,0.7,9.3,36,20.2,1.278822,36.817281,22,19,0,9,262,1,16.0
6694,2022-09-19 23:00:00,0.012,0.7,9.3,38,19.6,1.278822,36.817281,23,19,0,9,262,1,12.0
6695,2022-09-20 00:00:00,0.012,0.7,9.3,40,18.9,1.278822,36.817281,0,20,1,9,263,1,12.0
6696,2022-09-20 01:00:00,0.009,0.7,9.3,42,18.5,1.278822,36.817281,1,20,1,9,263,1,9.0
6697,2022-09-20 02:00:00,0.015,0.701,9.4,42,18.0,1.278822,36.817281,2,20,1,9,263,1,15.0
6698,2022-09-20 03:00:00,0.012,0.701,9.5,43,17.8,1.278822,36.817281,3,20,1,9,263,1,12.0
6699,2022-09-20 04:00:00,0.017,0.701,9.5,43,17.9,1.278822,36.817281,4,20,1,9,263,1,17.0
6700,2022-09-20 05:00:00,0.01,0.7,9.6,43,17.9,1.278822,36.817281,5,20,1,9,263,1,10.0
6701,2022-09-20 06:00:00,0.016,0.7,9.7,43,17.7,1.278822,36.817281,6,20,1,9,263,1,16.0
6702,2022-09-20 07:00:00,0.011,0.7,9.8,44,17.5,1.278822,36.817281,7,20,1,9,263,1,11.0
6703,2022-09-20 08:00:00,0.018,0.701,9.9,43,18.3,1.278822,36.817281,8,20,1,9,263,1,18.0
6704,2022-09-20 09:00:00,0.018,0.701,9.9,41,21.3,1.278822,36.817281,9,20,1,9,263,1,18.0
6705,2022-09-20 10:00:00,0.017,0.701,9.9,39,22.2,1.278822,36.817281,10,20,1,9,263,1,17.0
6706,2022-09-20 11:00:00,0.035,0.7,9.9,37,24.1,1.278822,36.817281,11,20,1,9,263,1,35.0
6707,2022-09-20 12:00:00,0.03,0.7,9.9,36,24.3,1.278822,36.817281,12,20,1,9,263,1,30.0
6708,2022-09-20 13:00:00,0.022,0.701,9.9,35,26.5,1.278822,36.817281,13,20,1,9,263,1,22.0
6709,2022-09-20 14:00:00,0.019,0.7,9.9,33,27.1,1.278822,36.817281,14,20,1,9,263,1,19.0
6710,2022-09-20 15:00:00,0.017,0.701,9.7,31,28.3,1.278822,36.817281,15,20,1,9,263,1,17.0
6711,2022-09-20 16:00:00,0.019,0.7,9.5,30,27.7,1.278822,36.817281,16,20,1,9,263,1,19.0
6712,2022-09-20 17:00:00,0.015,0.701,9.3,30,27.9,1.278822,36.817281,17,20,1,9,263,1,15.0
6713,2022-09-20 18:00:00,0.028,0.7,9.1,33,24.8,1.278822,36.817281,18,20,1,9,263,1,28.0
6714,2022-09-20 19:00:00,0.033,0.7,9.0,33,23.0,1.278822,36.817281,19,20,1,9,263,1,33.0
6715,2022-09-20 20:00:00,0.028,0.7,9.0,34,21.7,1.278822,36.817281,20,20,1,9,263,1,28.0
6716,2022-09-20 21:00:00,0.051,0.7,8.9,35,20.5,1.278822,36.817281,21,20,1,9,263,1,51.0
6717,2022-09-20 22:00:00,0.053,0.7,8.9,37,19.3,1.278822,36.817281,22,20,1,9,263,1,53.0
6718,2022-09-20 23:00:00,0.027,0.7,8.8,38,19.0,1.278822,36.817281,23,20,1,9,263,1,27.0
6719,2022-09-21 00:00:00,0.012,0.7,8.9,38,18.6,1.278822,36.817281,0,21,2,9,264,1,12.0
6720,2022-09-21 01:00:00,0.008,0.701,9.0,39,18.1,1.278822,36.817281,1,21,2,9,264,1,8.0
6721,2022-09-21 02:00:00,0.009,0.701,9.0,39,17.6,1.278822,36.817281,2,21,2,9,264,1,9.0
6722,2022-09-21 03:00:00,0.009,0.7,9.1,39,17.3,1.278822,36.817281,3,21,2,9,264,1,9.0
6723,2022-09-21 04:00:00,0.016,0.701,9.2,39,17.0,1.278822,36.817281,4,21,2,9,264,1,16.0
6724,2022-09-21 05:00:00,0.018,0.7,9.3,39,16.8,1.278822,36.817281,5,21,2,9,264,1,18.0
6725,2022-09-21 06:00:00,0.021,0.7,9.4,40,16.7,1.278822,36.817281,6,21,2,9,264,1,21.0
6726,2022-09-21 07:00:00,0.021,0.7,9.6,41,16.9,1.278822,36.817281,7,21,2,9,264,1,21.0
6727,2022-09-21 08:00:00,0.033,0.701,9.7,41,17.4,1.278822,36.817281,8,21,2,9,264,1,33.0
6728,2022-09-21 09:00:00,0.036,0.7,9.8,39,19.4,1.278822,36.817281,9,21,2,9,264,1,36.0
6729,2022-09-21 10:00:00,0.025,0.7,9.9,38,20.1,1.278822,36.817281,10,21,2,9,264,1,25.0
6730,2022-09-21 11:00:00,0.031,0.7,9.9,37,21.9,1.278822,36.817281,11,21,2,9,264,1,31.0
6731,2022-09-21 12:00:00,0.032,0.7,9.9,36,23.8,1.278822,36.817281,12,21,2,9,264,1,32.0
6732,2022-09-21 13:00:00,0.021,0.701,9.9,33,24.6,1.278822,36.817281,13,21,2,9,264,1,21.0
6733,2022-09-21 14:00:00,0.017,0.7,9.9,32,26.8,1.278822,36.817281,14,21,2,9,264,1,17.0
6734,2022-09-21 15:00:00,0.014,0.7,9.7,29,27.2,1.278822,36.817281,15,21,2,9,264,1,14.0
6735,2022-09-21 16:00:00,0.015,0.701,9.6,28,28.2,1.278822,36.817281,16,21,2,9,264,1,15.0
6736,2022-09-21 17:00:00,0.015,0.7,9.4,27,27.9,1.278822,36.817281,17,21,2,9,264,1,15.0
6737,2022-09-21 18:00:00,0.021,0.7,9.2,27,26.5,1.278822,36.817281,18,21,2,9,264,1,21.0
6738,2022-09-21 19:00:00,0.033,0.7,9.1,27,24.4,1.278822,36.817281,19,21,2,9,264,1,33.0
6739,2022-09-21 20:00:00,0.054,0.7,9.1,26,23.3,1.278822,36.817281,20,21,2,9,264,1,54.0
6740,2022-09-21 21:00:00,0.038,0.7,9.0,27,22.2,1.278822,36.817281,21,21,2,9,264,1,38.0
6741,2022-09-21 22:00:00,0.024,0.7,8.9,29,21.0,1.278822,36.817281,22,21,2,9,264,1,24.0
6742,2022-09-21 23:00:00,0.025,0.7,8.9,30,19.9,1.278822,36.817281,23,21,2,9,264,1,25.0
6743,2022-09-22 00:00:00,0.018,0.7,9.0,31,19.2,1.278822,36.817281,0,22,3,9,265,1,18.0
6744,2022-09-22 01:00:00,0.011,0.7,9.0,32,18.4,1.278822,36.817281,1,22,3,9,265,1,11.0
6745,2022-09-22 02:00:00,0.009,0.701,9.1,33,17.8,1.278822,36.817281,2,22,3,9,265,1,9.0
6746,2022-09-22 03:00:00,0.009,0.7,9.2,34,17.0,1.278822,36.817281,3,22,3,9,265,1,9.0
6747,2022-09-22 04:00:00,0.012,0.701,9.3,37,16.1,1.278822,36.817281,4,22,3,9,265,1,12.0
6748,2022-09-22 05:00:00,0.011,0.7,9.4,38,16.4,1.278822,36.817281,5,22,3,9,265,1,11.0
6749,2022-09-22 06:00:00,0.019,0.7,9.6,39,16.6,1.278822,36.817281,6,22,3,9,265,1,19.0
6750,2022-09-22 07:00:00,0.025,0.7,9.7,40,16.6,1.278822,36.817281,7,22,3,9,265,1,25.0
6751,2022-09-22 08:00:00,0.02,0.7,9.8,40,16.8,1.278822,36.817281,8,22,3,9,265,1,20.0
6752,2022-09-22 09:00:00,0.036,0.7,9.9,40,17.4,1.278822,36.817281,9,22,3,9,265,1,36.0
6753,2022-09-22 10:00:00,0.035,0.7,9.9,39,18.7,1.278822,36.817281,10,22,3,9,265,1,35.0
6754,2022-09-22 11:00:00,0.03,0.7,10.0,37,21.6,1.278822,36.817281,11,22,3,9,265,1,30.0
6755,2022-09-22 12:00:00,0.037,0.7,10.0,36,24.4,1.278822,36.817281,12,22,3,9,265,1,37.0
6756,2022-09-22 13:00:00,0.015,0.7,10.0,34,25.9,1.278822,36.817281,13,22,3,9,265,1,15.0
6757,2022-09-22 14:00:00,0.013,0.701,9.9,33,27.3,1.278822,36.817281,14,22,3,9,265,1,13.0
6758,2022-09-22 15:00:00,0.026,0.7,9.9,31,28.5,1.278822,36.817281,15,22,3,9,265,1,26.0
6759,2022-09-22 16:00:00,0.025,0.701,9.8,32,27.2,1.278822,36.817281,16,22,3,9,265,1,25.0
6760,2022-09-22 17:00:00,0.033,0.7,9.7,39,24.3,1.278822,36.817281,17,22,3,9,265,1,33.0
6761,2022-09-22 18:00:00,0.023,0.7,9.6,42,21.2,1.278822,36.817281,18,22,3,9,265,1,23.0
6762,2022-09-22 19:00:00,0.034,0.7,9.3,35,22.5,1.278822,36.817281,19,22,3,9,265,1,34.0
6763,2022-09-22 20:00:00,0.027,0.7,9.3,35,21.9,1.278822,36.817281,20,22,3,9,265,1,27.0
6764,2022-09-22 21:00:00,0.022,0.7,9.3,36,20.9,1.278822,36.817281,21,22,3,9,265,1,22.0
6765,2022-09-22 22:00:00,0.021,0.7,9.3,36,20.1,1.278822,36.817281,22,22,3,9,265,1,21.0
6766,2022-09-22 23:00:00,0.013,0.701,9.3,37,19.4,1.278822,36.817281,23,22,3,9,265,1,13.0
6767,2022-09-23 00:00:00,0.012,0.7,9.4,37,18.6,1.278822,36.817281,0,23,4,9,266,1,12.0
6768,2022-09-23 01:00:00,0.009,0.7,9.5,37,18.3,1.278822,36.817281,1,23,4,9,266,1,9.0
6769,2022-09-23 02:00:00,0.011,0.7,9.6,38,17.6,1.278822,36.817281,2,23,4,9,266,1,11.0
6770,2022-09-23 03:00:00,0.015,0.7,9.6,38,17.0,1.278822,36.817281,3,23,4,9,266,1,15.0
6771,2022-09-23 04:00:00,0.014,0.7,9.7,39,16.6,1.278822,36.817281,4,23,4,9,266,1,14.0
6772,2022-09-23 05:00:00,0.017,0.7,9.8,39,16.7,1.278822,36.817281,5,23,4,9,266,1,17.0
6773,2022-09-23 06:00:00,0.013,0.7,9.9,39,16.4,1.278822,36.817281,6,23,4,9,266,1,13.0
6774,2022-09-23 07:00:00,0.012,0.7,9.9,40,16.4,1.278822,36.817281,7,23,4,9,266,1,12.0
6775,2022-09-23 08:00:00,0.016,0.701,10.0,39,17.0,1.278822,36.817281,8,23,4,9,266,1,16.0
6776,2022-09-23 09:00:00,0.024,0.7,10.0,39,17.7,1.278822,36.817281,9,23,4,9,266,1,24.0
6777,2022-09-23 10:00:00,0.029,0.7,10.1,39,19.5,1.278822,36.817281,10,23,4,9,266,1,29.0
6778,2022-09-23 11:00:00,0.038,0.7,10.1,38,20.3,1.278822,36.817281,11,23,4,9,266,1,38.0
6779,2022-09-23 12:00:00,0.031,0.701,10.1,37,22.6,1.278822,36.817281,12,23,4,9,266,1,31.0
6780,2022-09-23 13:00:00,0.032,0.7,10.0,35,24.7,1.278822,36.817281,13,23,4,9,266,1,32.0
6781,2022-09-23 14:00:00,0.02,0.7,10.0,32,26.2,1.278822,36.817281,14,23,4,9,266,1,20.0
6782,2022-09-23 15:00:00,0.022,0.701,10.0,31,26.7,1.278822,36.817281,15,23,4,9,266,1,22.0
6783,2022-09-23 16:00:00,0.017,0.701,10.0,31,27.1,1.278822,36.817281,16,23,4,9,266,1,17.0
6784,2022-09-23 17:00:00,0.019,0.7,9.9,29,26.6,1.278822,36.817281,17,23,4,9,266,1,19.0
6785,2022-09-23 18:00:00,0.032,0.7,9.8,28,25.1,1.278822,36.817281,18,23,4,9,266,1,32.0
6786,2022-09-23 19:00:00,0.029,0.7,9.7,28,23.6,1.278822,36.817281,19,23,4,9,266,1,29.0
6787,2022-09-23 20:00:00,0.039,0.7,9.6,27,22.6,1.278822,36.817281,20,23,4,9,266,1,39.0
6788,2022-09-23 21:00:00,0.031,0.7,9.6,29,21.6,1.278822,36.817281,21,23,4,9,266,1,31.0
6789,2022-09-23 22:00:00,0.032,0.7,9.5,32,20.3,1.278822,36.817281,22,23,4,9,266,1,32.0
6790,2022-09-23 23:00:00,0.033,0.7,9.6,34,19.6,1.278822,36.817281,23,23,4,9,266,1,33.0
6791,2022-09-24 00:00:00,0.013,0.7,9.6,34,18.7,1.278822,36.817281,0,24,5,9,267,0,13.0
6792,2022-09-24 01:00:00,0.013,0.7,9.6,34,17.6,1.278822,36.817281,1,24,5,9,267,0,13.0
6793,2022-09-24 02:00:00,0.009,0.7,9.7,34,17.1,1.278822,36.817281,2,24,5,9,267,0,9.0
6794,2022-09-24 03:00:00,0.008,0.7,9.8,34,16.4,1.278822,36.817281,3,24,5,9,267,0,8.0
6795,2022-09-24 04:00:00,0.014,0.7,9.9,35,15.9,1.278822,36.817281,4,24,5,9,267,0,14.0
6796,2022-09-24 05:00:00,0.015,0.7,9.9,35,15.4,1.278822,36.817281,5,24,5,9,267,0,15.0
6797,2022-09-24 06:00:00,0.015,0.7,10.0,36,15.0,1.278822,36.817281,6,24,5,9,267,0,15.0
6798,2022-09-24 07:00:00,0.01,0.701,10.0,37,15.0,1.278822,36.817281,7,24,5,9,267,0,10.0
6799,2022-09-24 08:00:00,0.009,0.701,10.1,38,17.1,1.278822,36.817281,8,24,5,9,267,0,9.0
6800,2022-09-24 09:00:00,0.015,0.701,10.1,38,19.2,1.278822,36.817281,9,24,5,9,267,0,15.0
6801,2022-09-24 10:00:00,0.019,0.701,10.1,35,21.2,1.278822,36.817281,10,24,5,9,267,0,19.0
6802,2022-09-24 11:00:00,0.019,0.701,10.2,32,22.3,1.278822,36.817281,11,24,5,9,267,0,19.0
6803,2022-09-24 12:00:00,0.02,0.7,10.2,30,24.2,1.278822,36.817281,12,24,5,9,267,0,20.0
6804,2022-09-24 13:00:00,0.019,0.701,10.1,29,25.6,1.278822,36.817281,13,24,5,9,267,0,19.0
6805,2022-09-24 14:00:00,0.012,0.701,10.0,28,26.8,1.278822,36.817281,14,24,5,9,267,0,12.0
6806,2022-09-24 15:00:00,0.016,0.701,10.0,27,27.6,1.278822,36.817281,15,24,5,9,267,0,16.0
6807,2022-09-24 16:00:00,0.018,0.7,9.8,26,28.3,1.278822,36.817281,16,24,5,9,267,0,18.0
6808,2022-09-24 17:00:00,0.015,0.7,9.6,27,27.1,1.278822,36.817281,17,24,5,9,267,0,15.0
6809,2022-09-24 18:00:00,0.021,0.7,9.5,28,25.7,1.278822,36.817281,18,24,5,9,267,0,21.0
6810,2022-09-24 19:00:00,0.026,0.7,9.4,31,24.1,1.278822,36.817281,19,24,5,9,267,0,26.0
6811,2022-09-24 20:00:00,0.032,0.7,9.3,33,22.7,1.278822,36.817281,20,24,5,9,267,0,32.0
6812,2022-09-24 21:00:00,0.025,0.7,9.2,36,21.2,1.278822,36.817281,21,24,5,9,267,0,25.0
6813,2022-09-24 22:00:00,0.027,0.7,9.1,38,20.1,1.278822,36.817281,22,24,5,9,267,0,27.0
6814,2022-09-24 23:00:00,0.011,0.7,9.1,39,19.7,1.278822,36.817281,23,24,5,9,267,0,11.0
6815,2022-09-25 00:00:00,0.014,0.7,9.1,41,18.8,1.278822,36.817281,0,25,6,9,268,0,14.0
6816,2022-09-25 01:00:00,0.007,0.7,9.2,40,18.1,1.278822,36.817281,1,25,6,9,268,0,7.0
6817,2022-09-25 02:00:00,0.005,0.7,9.2,39,17.6,1.278822,36.817281,2,25,6,9,268,0,5.0
6818,2022-09-25 03:00:00,0.006,0.7,9.3,39,17.3,1.278822,36.817281,3,25,6,9,268,0,6.0
6819,2022-09-25 04:00:00,0.005,0.701,9.4,38,16.7,1.278822,36.817281,4,25,6,9,268,0,5.0
6820,2022-09-25 05:00:00,0.005,0.7,9.5,38,16.3,1.278822,36.817281,5,25,6,9,268,0,5.0
6821,2022-09-25 06:00:00,0.006,0.701,9.6,38,15.9,1.278822,36.817281,6,25,6,9,268,0,6.0
6822,2022-09-25 07:00:00,0.007,0.698,9.7,38,15.8,1.278822,36.817281,7,25,6,9,268,0,7.0
6823,2022-09-25 08:00:00,0.01,0.701,9.8,38,17.6,1.278822,36.817281,8,25,6,9,268,0,10.0
6824,2022-09-25 09:00:00,0.007,0.701,9.9,37,19.3,1.278822,36.817281,9,25,6,9,268,0,7.0
6825,2022-09-25 10:00:00,0.013,0.701,9.9,36,20.9,1.278822,36.817281,10,25,6,9,268,0,13.0
6826,2022-09-25 11:00:00,0.009,0.701,9.9,35,22.5,1.278822,36.817281,11,25,6,9,268,0,9.0
6827,2022-09-25 12:00:00,0.016,0.701,9.9,33,23.9,1.278822,36.817281,12,25,6,9,268,0,16.0
6828,2022-09-25 13:00:00,0.013,0.701,9.9,31,25.6,1.278822,36.817281,13,25,6,9,268,0,13.0
6829,2022-09-25 14:00:00,0.012,0.701,9.9,31,25.8,1.278822,36.817281,14,25,6,9,268,0,12.0
6830,2022-09-25 15:00:00,0.011,0.7,9.7,31,25.9,1.278822,36.817281,15,25,6,9,268,0,11.0
6831,2022-09-25 16:00:00,0.011,0.7,9.6,33,24.4,1.278822,36.817281,16,25,6,9,268,0,11.0
6832,2022-09-25 17:00:00,0.01,0.7,9.5,33,24.1,1.278822,36.817281,17,25,6,9,268,0,10.0
6833,2022-09-25 18:00:00,0.011,0.7,9.4,32,23.7,1.278822,36.817281,18,25,6,9,268,0,11.0
6834,2022-09-25 19:00:00,0.021,0.7,9.3,31,23.6,1.278822,36.817281,19,25,6,9,268,0,21.0
6835,2022-09-25 20:00:00,0.018,0.7,9.2,32,22.5,1.278822,36.817281,20,25,6,9,268,0,18.0
6836,2022-09-25 21:00:00,0.018,0.7,9.2,36,21.4,1.278822,36.817281,21,25,6,9,268,0,18.0
6837,2022-09-25 22:00:00,0.012,0.7,9.2,36,20.3,1.278822,36.817281,22,25,6,9,268,0,12.0
6838,2022-09-25 23:00:00,0.013,0.7,9.2,37,19.3,1.278822,36.817281,23,25,6,9,268,0,13.0
6839,2022-09-26 00:00:00,0.007,0.7,9.2,37,18.6,1.278822,36.817281,0,26,0,9,269,1,7.0
6840,2022-09-26 01:00:00,0.012,0.7,9.3,37,18.0,1.278822,36.817281,1,26,0,9,269,1,12.0
6841,2022-09-26 02:00:00,0.008,0.701,9.4,37,17.3,1.278822,36.817281,2,26,0,9,269,1,8.0
6842,2022-09-26 03:00:00,0.012,0.7,9.4,39,17.2,1.278822,36.817281,3,26,0,9,269,1,12.0
6843,2022-09-26 04:00:00,0.01,0.701,9.5,39,16.8,1.278822,36.817281,4,26,0,9,269,1,10.0
6844,2022-09-26 05:00:00,0.008,0.7,9.6,40,16.8,1.278822,36.817281,5,26,0,9,269,1,8.0
6845,2022-09-26 06:00:00,0.007,0.7,9.7,41,16.7,1.278822,36.817281,6,26,0,9,269,1,7.0
6846,2022-09-26 07:00:00,0.025,0.7,9.8,38,16.7,1.278822,36.817281,7,26,0,9,269,1,25.0
6847,2022-09-26 08:00:00,0.011,0.701,9.9,39,17.4,1.278822,36.817281,8,26,0,9,269,1,11.0
6848,2022-09-26 09:00:00,0.034,0.7,9.9,38,18.9,1.278822,36.817281,9,26,0,9,269,1,34.0
6849,2022-09-26 10:00:00,0.018,0.7,9.9,36,21.0,1.278822,36.817281,10,26,0,9,269,1,18.0
6850,2022-09-26 11:00:00,0.015,0.701,10.0,35,21.5,1.278822,36.817281,11,26,0,9,269,1,15.0
6851,2022-09-26 12:00:00,0.014,0.7,10.0,34,23.1,1.278822,36.817281,12,26,0,9,269,1,14.0
6852,2022-09-26 13:00:00,0.014,0.7,9.9,33,23.7,1.278822,36.817281,13,26,0,9,269,1,14.0
6853,2022-09-26 14:00:00,0.011,0.701,9.9,32,24.5,1.278822,36.817281,14,26,0,9,269,1,11.0
6854,2022-09-26 15:00:00,0.011,0.701,9.9,32,25.6,1.278822,36.817281,15,26,0,9,269,1,11.0
6855,2022-09-26 16:00:00,0.01,0.7,9.8,31,26.5,1.278822,36.817281,16,26,0,9,269,1,10.0
6856,2022-09-26 17:00:00,0.016,0.7,9.7,32,26.3,1.278822,36.817281,17,26,0,9,269,1,16.0
6857,2022-09-26 18:00:00,0.025,0.7,9.6,31,25.3,1.278822,36.817281,18,26,0,9,269,1,25.0
6858,2022-09-26 19:00:00,0.045,0.7,9.5,31,23.5,1.278822,36.817281,19,26,0,9,269,1,45.0
6859,2022-09-26 20:00:00,0.058,0.7,9.4,31,22.5,1.278822,36.817281,20,26,0,9,269,1,58.0
6860,2022-09-26 21:00:00,0.034,0.7,9.4,34,21.5,1.278822,36.817281,21,26,0,9,269,1,34.0
6861,2022-09-26 22:00:00,0.032,0.7,9.4,34,20.5,1.278822,36.817281,22,26,0,9,269,1,32.0
6862,2022-09-26 23:00:00,0.017,0.7,9.4,35,19.9,1.278822,36.817281,23,26,0,9,269,1,17.0
6863,2022-09-27 00:00:00,0.015,0.701,9.4,36,19.1,1.278822,36.817281,0,27,1,9,270,1,15.0
6864,2022-09-27 01:00:00,0.018,0.701,9.4,37,18.3,1.278822,36.817281,1,27,1,9,270,1,18.0
6865,2022-09-27 02:00:00,0.009,0.7,9.5,38,17.7,1.278822,36.817281,2,27,1,9,270,1,9.0
6866,2022-09-27 03:00:00,0.009,0.7,9.6,39,17.1,1.278822,36.817281,3,27,1,9,270,1,9.0
6867,2022-09-27 04:00:00,0.009,0.7,9.7,40,17.0,1.278822,36.817281,4,27,1,9,270,1,9.0
6868,2022-09-27 05:00:00,0.01,0.7,9.7,41,16.8,1.278822,36.817281,5,27,1,9,270,1,10.0
6869,2022-09-27 06:00:00,0.018,0.7,9.8,41,16.5,1.278822,36.817281,6,27,1,9,270,1,18.0
6870,2022-09-27 07:00:00,0.023,0.7,9.9,41,16.8,1.278822,36.817281,7,27,1,9,270,1,23.0
6871,2022-09-27 08:00:00,0.017,0.7,9.9,41,18.0,1.278822,36.817281,8,27,1,9,270,1,17.0
6872,2022-09-27 09:00:00,0.02,0.7,10.0,39,19.0,1.278822,36.817281,9,27,1,9,270,1,20.0
6873,2022-09-27 10:00:00,0.022,0.701,10.0,36,20.9,1.278822,36.817281,10,27,1,9,270,1,22.0
6874,2022-09-27 11:00:00,0.018,0.7,10.0,33,21.9,1.278822,36.817281,11,27,1,9,270,1,18.0
