,Time,Conc (mg/m3),Qtot (m3),WS (MPS),RH (%),AT (C),hour,day,day_of_week,month,day_of_year,weekday_weekend
4017,2022-05-31 01:00:00,0.012,0.701,10.1,44,17.8,1,31,1,5,151,1
4018,2022-05-31 02:00:00,0.02,0.7,10.2,44,17.6,2,31,1,5,151,1
4019,2022-05-31 03:00:00,0.018,0.7,10.2,44,17.5,3,31,1,5,151,1
4020,2022-05-31 04:00:00,0.012,0.702,10.2,43,17.5,4,31,1,5,151,1
4021,2022-05-31 05:00:00,0.007,0.701,10.4,44,17.1,5,31,1,5,151,1
4022,2022-05-31 06:00:00,0.017,0.7,10.5,44,16.8,6,31,1,5,151,1
4023,2022-05-31 07:00:00,0.03,0.7,10.5,44,16.9,7,31,1,5,151,1
4024,2022-05-31 08:00:00,0.024,0.701,10.6,44,17.2,8,31,1,5,151,1
4025,2022-05-31 09:00:00,0.024,0.7,10.6,42,19.0,9,31,1,5,151,1
4026,2022-05-31 10:00:00,0.044,0.7,10.6,43,19.0,10,31,1,5,151,1
4027,2022-05-31 11:00:00,0.017,0.7,10.7,43,20.3,11,31,1,5,151,1
4028,2022-05-31 12:00:00,0.03,0.7,10.8,43,21.6,12,31,1,5,151,1
4029,2022-05-31 13:00:00,0.027,0.7,10.8,42,22.7,13,31,1,5,151,1
4030,2022-05-31 14:00:00,0.025,0.7,10.8,41,23.4,14,31,1,5,151,1
4031,2022-05-31 15:00:00,0.014,0.701,10.8,41,23.8,15,31,1,5,151,1
4032,2022-05-31 16:00:00,0.022,0.701,10.6,41,23.7,16,31,1,5,151,1
4033,2022-05-31 17:00:00,0.026,0.7,10.6,42,24.1,17,31,1,5,151,1
4034,2022-05-31 18:00:00,0.021,0.7,10.5,41,23.8,18,31,1,5,151,1
4035,2022-05-31 19:00:00,0.027,0.7,10.5,41,22.3,19,31,1,5,151,1
4036,2022-05-31 20:00:00,0.028,0.7,10.4,42,21.5,20,31,1,5,151,1
4037,2022-05-31 21:00:00,0.025,0.7,10.4,42,20.9,21,31,1,5,151,1
4038,2022-05-31 22:00:00,0.018,0.7,10.4,43,20.6,22,31,1,5,151,1
4039,2022-05-31 23:00:00,0.02,0.7,10.4,43,19.8,23,31,1,5,151,1
4040,2022-06-01 00:00:00,0.016,0.7,10.4,44,18.9,0,1,2,6,152,1
4041,2022-06-01 01:00:00,0.005,0.701,10.3,44,18.3,1,1,2,6,152,1
4042,2022-06-01 02:00:00,0.009,0.701,10.3,44,17.8,2,1,2,6,152,1
4043,2022-06-01 03:00:00,0.01,0.701,10.3,43,17.3,3,1,2,6,152,1
4044,2022-06-01 04:00:00,0.008,0.701,10.4,43,16.9,4,1,2,6,152,1
4045,2022-06-01 05:00:00,0.006,0.7,10.5,44,16.8,5,1,2,6,152,1
4046,2022-06-01 06:00:00,0.006,0.7,10.5,44,16.7,6,1,2,6,152,1
4047,2022-06-01 07:00:00,0.012,0.701,10.5,43,16.8,7,1,2,6,152,1
4048,2022-06-01 08:00:00,0.01,0.701,10.6,44,17.1,8,1,2,6,152,1
4049,2022-06-01 09:00:00,0.014,0.701,10.6,44,17.6,9,1,2,6,152,1
4050,2022-06-01 10:00:00,0.014,0.7,10.7,42,19.1,10,1,2,6,152,1
4051,2022-06-01 11:00:00,0.018,0.7,10.8,42,21.5,11,1,2,6,152,1
4052,2022-06-01 12:00:00,0.022,0.7,10.9,40,23.9,12,1,2,6,152,1
4053,2022-06-01 13:00:00,0.017,0.7,10.9,39,24.6,13,1,2,6,152,1
4054,2022-06-01 14:00:00,0.019,0.7,10.9,38,25.2,14,1,2,6,152,1
4055,2022-06-01 15:00:00,0.016,0.7,10.8,38,25.1,15,1,2,6,152,1
4056,2022-06-01 16:00:00,0.013,0.7,10.6,37,26.4,16,1,2,6,152,1
4057,2022-06-01 17:00:00,0.017,0.7,10.4,35,25.5,17,1,2,6,152,1
4058,2022-06-01 18:00:00,0.018,0.7,10.2,34,25.1,18,1,2,6,152,1
4059,2022-06-01 19:00:00,0.024,0.7,10.1,35,23.1,19,1,2,6,152,1
4060,2022-06-01 20:00:00,0.031,0.7,10.0,37,21.9,20,1,2,6,152,1
4061,2022-06-01 21:00:00,0.026,0.7,10.0,39,20.9,21,1,2,6,152,1
4062,2022-06-01 22:00:00,0.027,0.7,9.9,40,20.2,22,1,2,6,152,1
4063,2022-06-01 23:00:00,0.027,0.7,9.9,41,19.3,23,1,2,6,152,1
4064,2022-06-02 00:00:00,0.01,0.7,10.0,42,18.8,0,2,3,6,153,1
4065,2022-06-02 01:00:00,0.009,0.7,10.0,42,18.0,1,2,3,6,153,1
4066,2022-06-02 02:00:00,0.008,0.701,10.0,43,17.5,2,2,3,6,153,1
4067,2022-06-02 03:00:00,0.007,0.7,10.1,44,17.0,3,2,3,6,153,1
4068,2022-06-02 04:00:00,0.006,0.7,10.1,44,16.8,4,2,3,6,153,1
4069,2022-06-02 05:00:00,0.007,0.7,10.2,43,16.6,5,2,3,6,153,1
4070,2022-06-02 06:00:00,0.009,0.7,10.3,44,16.4,6,2,3,6,153,1
4071,2022-06-02 07:00:00,0.015,0.7,10.3,44,16.4,7,2,3,6,153,1
4072,2022-06-02 08:00:00,0.017,0.7,10.4,43,17.0,8,2,3,6,153,1
4073,2022-06-02 09:00:00,0.017,0.7,10.5,43,17.5,9,2,3,6,153,1
4074,2022-06-02 10:00:00,0.017,0.7,10.6,44,18.6,10,2,3,6,153,1
4075,2022-06-02 11:00:00,0.019,0.7,10.6,41,20.4,11,2,3,6,153,1
4076,2022-06-02 12:00:00,0.021,0.701,10.7,39,22.2,12,2,3,6,153,1
4077,2022-06-02 13:00:00,0.015,0.7,10.7,38,23.2,13,2,3,6,153,1
4078,2022-06-02 14:00:00,0.018,0.7,10.6,37,23.8,14,2,3,6,153,1
4079,2022-06-02 15:00:00,0.017,0.701,10.6,34,24.4,15,2,3,6,153,1
4080,2022-06-02 16:00:00,0.017,0.7,10.5,34,24.7,16,2,3,6,153,1
4081,2022-06-02 17:00:00,0.021,0.701,10.3,33,24.3,17,2,3,6,153,1
4082,2022-06-02 18:00:00,0.024,0.7,10.2,35,23.2,18,2,3,6,153,1
4083,2022-06-02 19:00:00,0.029,0.7,10.0,37,21.8,19,2,3,6,153,1
4084,2022-06-02 20:00:00,0.031,0.7,10.0,39,20.3,20,2,3,6,153,1
4085,2022-06-02 21:00:00,0.034,0.7,10.0,39,19.5,21,2,3,6,153,1
4086,2022-06-02 22:00:00,0.033,0.7,10.0,39,18.8,22,2,3,6,153,1
4087,2022-06-02 23:00:00,0.021,0.7,10.0,39,18.0,23,2,3,6,153,1
4088,2022-06-03 00:00:00,0.011,0.7,10.0,41,17.4,0,3,4,6,154,1
4089,2022-06-03 01:00:00,0.013,0.7,10.1,41,16.8,1,3,4,6,154,1
4090,2022-06-03 02:00:00,0.008,0.7,10.2,42,16.8,2,3,4,6,154,1
4091,2022-06-03 03:00:00,0.006,0.702,10.2,42,16.4,3,3,4,6,154,1
4092,2022-06-03 04:00:00,0.011,0.7,10.3,42,16.6,4,3,4,6,154,1
4093,2022-06-03 05:00:00,0.009,0.7,10.4,43,16.3,5,3,4,6,154,1
4094,2022-06-03 06:00:00,0.016,0.7,10.5,43,15.9,6,3,4,6,154,1
4095,2022-06-03 07:00:00,0.016,0.7,10.6,43,15.7,7,3,4,6,154,1
4096,2022-06-03 08:00:00,0.02,0.701,10.7,43,15.9,8,3,4,6,154,1
4097,2022-06-03 09:00:00,0.019,0.701,10.8,43,16.6,9,3,4,6,154,1
4098,2022-06-03 10:00:00,0.019,0.7,10.9,42,17.7,10,3,4,6,154,1
4099,2022-06-03 11:00:00,0.02,0.7,10.9,40,19.4,11,3,4,6,154,1
4100,2022-06-03 12:00:00,0.021,0.7,10.9,39,20.9,12,3,4,6,154,1
4101,2022-06-03 13:00:00,0.016,0.701,10.9,38,21.1,13,3,4,6,154,1
4102,2022-06-03 14:00:00,0.017,0.7,10.9,38,22.0,14,3,4,6,154,1
4103,2022-06-03 15:00:00,0.016,0.701,10.9,38,23.1,15,3,4,6,154,1
4104,2022-06-03 16:00:00,0.015,0.701,10.8,37,23.7,16,3,4,6,154,1
4105,2022-06-03 17:00:00,0.02,0.701,10.7,37,23.6,17,3,4,6,154,1
4106,2022-06-03 18:00:00,0.021,0.7,10.6,35,23.3,18,3,4,6,154,1
4107,2022-06-03 19:00:00,0.028,0.7,10.5,36,21.6,19,3,4,6,154,1
4108,2022-06-03 20:00:00,0.04,0.7,10.5,37,20.5,20,3,4,6,154,1
4109,2022-06-03 21:00:00,0.04,0.7,10.5,38,19.6,21,3,4,6,154,1
4110,2022-06-03 22:00:00,0.027,0.701,10.4,39,18.8,22,3,4,6,154,1
4111,2022-06-03 23:00:00,0.027,0.7,10.4,39,17.8,23,3,4,6,154,1
4112,2022-06-04 00:00:00,0.029,0.7,10.5,40,17.1,0,4,5,6,155,0
4113,2022-06-04 01:00:00,0.019,0.701,10.5,40,16.2,1,4,5,6,155,0
4114,2022-06-04 02:00:00,0.014,0.7,10.6,41,15.6,2,4,5,6,155,0
4115,2022-06-04 03:00:00,0.012,0.701,10.7,41,14.8,3,4,5,6,155,0
4116,2022-06-04 04:00:00,0.015,0.7,10.8,42,14.6,4,4,5,6,155,0
4117,2022-06-04 05:00:00,0.012,0.7,10.9,43,15.1,5,4,5,6,155,0
4118,2022-06-04 06:00:00,0.015,0.7,11.0,43,14.8,6,4,5,6,155,0
4119,2022-06-04 07:00:00,0.016,0.7,11.1,44,14.9,7,4,5,6,155,0
4120,2022-06-04 08:00:00,0.024,0.7,11.2,44,15.4,8,4,5,6,155,0
4121,2022-06-04 09:00:00,0.031,0.7,11.3,41,17.1,9,4,5,6,155,0
4122,2022-06-04 10:00:00,0.021,0.701,11.3,39,19.5,10,4,5,6,155,0
4123,2022-06-04 11:00:00,0.018,0.701,11.4,39,20.4,11,4,5,6,155,0
4124,2022-06-04 12:00:00,0.021,0.7,11.4,38,21.6,12,4,5,6,155,0
4125,2022-06-04 13:00:00,0.016,0.7,11.4,37,23.3,13,4,5,6,155,0
4126,2022-06-04 14:00:00,0.016,0.701,11.3,37,24.3,14,4,5,6,155,0
4127,2022-06-04 15:00:00,0.017,0.701,11.1,35,25.1,15,4,5,6,155,0
4128,2022-06-04 16:00:00,0.013,0.701,11.0,34,25.5,16,4,5,6,155,0
4129,2022-06-04 17:00:00,0.014,0.701,10.8,34,25.5,17,4,5,6,155,0
4130,2022-06-04 18:00:00,0.012,0.701,10.6,34,24.5,18,4,5,6,155,0
4131,2022-06-04 19:00:00,0.025,0.7,10.5,34,22.7,19,4,5,6,155,0
4132,2022-06-04 20:00:00,0.038,0.7,10.4,35,21.7,20,4,5,6,155,0
4133,2022-06-04 21:00:00,0.054,0.7,10.3,35,20.9,21,4,5,6,155,0
4134,2022-06-04 22:00:00,0.027,0.7,10.2,35,19.8,22,4,5,6,155,0
4135,2022-06-04 23:00:00,0.022,0.7,10.2,35,19.0,23,4,5,6,155,0
4136,2022-06-05 00:00:00,0.017,0.7,10.3,37,18.0,0,5,6,6,156,0
4137,2022-06-05 01:00:00,0.014,0.7,10.3,38,17.1,1,5,6,6,156,0
4138,2022-06-05 02:00:00,0.011,0.7,10.3,39,16.1,2,5,6,6,156,0
4139,2022-06-05 03:00:00,0.009,0.7,10.5,40,15.4,3,5,6,6,156,0
4140,2022-06-05 04:00:00,0.014,0.7,10.5,41,15.1,4,5,6,6,156,0
4141,2022-06-05 05:00:00,0.014,0.7,10.6,41,15.2,5,5,6,6,156,0
4142,2022-06-05 06:00:00,0.011,0.7,10.7,41,14.8,6,5,6,6,156,0
4143,2022-06-05 07:00:00,0.019,0.701,10.9,42,14.7,7,5,6,6,156,0
4144,2022-06-05 08:00:00,0.017,0.701,11.0,43,17.1,8,5,6,6,156,0
4145,2022-06-05 09:00:00,0.024,0.7,11.1,42,19.7,9,5,6,6,156,0
4146,2022-06-05 10:00:00,0.031,0.7,11.1,41,21.1,10,5,6,6,156,0
4147,2022-06-05 11:00:00,0.034,0.7,11.1,40,21.8,11,5,6,6,156,0
4148,2022-06-05 12:00:00,0.017,0.701,11.1,37,23.2,12,5,6,6,156,0
4149,2022-06-05 13:00:00,0.014,0.701,11.1,36,24.2,13,5,6,6,156,0
4150,2022-06-05 14:00:00,0.014,0.701,10.9,36,26.0,14,5,6,6,156,0
4151,2022-06-05 15:00:00,0.017,0.701,10.8,34,26.7,15,5,6,6,156,0
4152,2022-06-05 16:00:00,0.009,0.7,10.6,32,27.3,16,5,6,6,156,0
4153,2022-06-05 17:00:00,0.015,0.7,10.3,31,27.6,17,5,6,6,156,0
4154,2022-06-05 18:00:00,0.01,0.7,10.1,32,26.7,18,5,6,6,156,0
4155,2022-06-05 19:00:00,0.02,0.7,9.9,35,24.2,19,5,6,6,156,0
4156,2022-06-05 20:00:00,0.024,0.7,9.9,36,23.0,20,5,6,6,156,0
4157,2022-06-05 21:00:00,0.018,0.7,9.7,38,21.4,21,5,6,6,156,0
4158,2022-06-05 22:00:00,0.024,0.7,9.7,39,19.8,22,5,6,6,156,0
4159,2022-06-05 23:00:00,0.012,0.7,9.6,40,19.1,23,5,6,6,156,0
4160,2022-06-06 00:00:00,0.009,0.7,9.7,40,18.8,0,6,0,6,157,1
4161,2022-06-06 01:00:00,0.01,0.7,9.7,40,18.6,1,6,0,6,157,1
4162,2022-06-06 02:00:00,0.009,0.7,9.7,41,18.3,2,6,0,6,157,1
4163,2022-06-06 03:00:00,0.007,0.701,9.8,41,17.6,3,6,0,6,157,1
4164,2022-06-06 04:00:00,0.008,0.7,9.9,43,17.1,4,6,0,6,157,1
4165,2022-06-06 05:00:00,0.008,0.7,9.9,44,17.1,5,6,0,6,157,1
4166,2022-06-06 06:00:00,0.009,0.7,10.0,43,17.0,6,6,0,6,157,1
4167,2022-06-06 07:00:00,0.021,0.7,10.1,44,17.0,7,6,0,6,157,1
4168,2022-06-06 08:00:00,0.016,0.701,10.2,43,17.4,8,6,0,6,157,1
4169,2022-06-06 09:00:00,0.011,0.7,10.3,44,17.9,9,6,0,6,157,1
4170,2022-06-06 10:00:00,0.011,0.701,10.3,43,18.5,10,6,0,6,157,1
4171,2022-06-06 11:00:00,0.013,0.7,10.4,43,20.2,11,6,0,6,157,1
4172,2022-06-06 12:00:00,0.01,0.701,10.4,42,21.7,12,6,0,6,157,1
4173,2022-06-06 13:00:00,0.011,0.7,10.5,40,23.3,13,6,0,6,157,1
4174,2022-06-06 14:00:00,0.013,0.7,10.4,41,22.7,14,6,0,6,157,1
4175,2022-06-06 15:00:00,0.011,0.7,10.4,40,24.4,15,6,0,6,157,1
4176,2022-06-06 16:00:00,0.014,0.701,10.3,40,24.0,16,6,0,6,157,1
4177,2022-06-06 17:00:00,0.012,0.701,10.2,38,24.7,17,6,0,6,157,1
4178,2022-06-06 18:00:00,0.015,0.7,10.0,38,24.6,18,6,0,6,157,1
4179,2022-06-06 19:00:00,0.025,0.7,10.0,41,22.3,19,6,0,6,157,1
4180,2022-06-06 20:00:00,0.015,0.7,9.9,42,20.9,20,6,0,6,157,1
4181,2022-06-06 21:00:00,0.009,0.7,9.9,44,19.2,21,6,0,6,157,1
4182,2022-06-06 22:00:00,0.007,0.7,9.8,44,18.5,22,6,0,6,157,1
4183,2022-06-06 23:00:00,0.005,0.7,9.8,44,18.0,23,6,0,6,157,1
4184,2022-06-07 00:00:00,0.003,0.7,9.9,43,17.3,0,7,1,6,158,1
4185,2022-06-07 01:00:00,0.004,0.701,9.9,42,16.9,1,7,1,6,158,1
4186,2022-06-07 02:00:00,0.006,0.7,9.9,41,16.7,2,7,1,6,158,1
4187,2022-06-07 03:00:00,0.007,0.7,10.0,42,16.7,3,7,1,6,158,1
4188,2022-06-07 04:00:00,0.006,0.7,10.1,42,16.7,4,7,1,6,158,1
4189,2022-06-07 05:00:00,0.005,0.701,10.2,42,16.8,5,7,1,6,158,1
4190,2022-06-07 06:00:00,0.007,0.7,10.3,42,16.4,6,7,1,6,158,1
4191,2022-06-07 07:00:00,0.014,0.7,10.4,43,16.2,7,7,1,6,158,1
4192,2022-06-07 08:00:00,0.011,0.7,10.5,43,16.2,8,7,1,6,158,1
4193,2022-06-07 09:00:00,0.01,0.7,10.5,43,16.7,9,7,1,6,158,1
4194,2022-06-07 10:00:00,0.009,0.701,10.6,42,18.0,10,7,1,6,158,1
4195,2022-06-07 11:00:00,0.013,0.701,10.7,42,20.4,11,7,1,6,158,1
4196,2022-06-07 12:00:00,0.01,0.7,10.7,41,21.6,12,7,1,6,158,1
4197,2022-06-07 13:00:00,0.008,0.7,10.7,42,21.8,13,7,1,6,158,1
4198,2022-06-07 14:00:00,0.006,0.7,10.7,41,22.7,14,7,1,6,158,1
4199,2022-06-07 15:00:00,0.005,0.7,10.6,39,24.2,15,7,1,6,158,1
4200,2022-06-07 16:00:00,0.006,0.701,10.4,38,24.1,16,7,1,6,158,1
4201,2022-06-07 17:00:00,0.008,0.7,10.3,37,24.4,17,7,1,6,158,1
4202,2022-06-07 18:00:00,0.011,0.7,10.2,37,23.1,18,7,1,6,158,1
4203,2022-06-07 19:00:00,0.015,0.7,10.1,38,22.1,19,7,1,6,158,1
4204,2022-06-07 20:00:00,0.009,0.7,10.1,38,21.0,20,7,1,6,158,1
4205,2022-06-07 21:00:00,0.017,0.7,10.0,38,20.3,21,7,1,6,158,1
4206,2022-06-07 22:00:00,0.017,0.7,10.0,43,18.8,22,7,1,6,158,1
4207,2022-06-07 23:00:00,0.012,0.7,9.9,44,18.3,23,7,1,6,158,1
4208,2022-06-08 00:00:00,0.015,0.701,10.0,44,18.3,0,8,2,6,159,1
4209,2022-06-08 01:00:00,0.012,0.701,10.0,44,17.6,1,8,2,6,159,1
4210,2022-06-08 02:00:00,0.011,0.7,10.0,44,16.7,2,8,2,6,159,1
4211,2022-06-08 03:00:00,0.009,0.7,10.1,44,16.5,3,8,2,6,159,1
4212,2022-06-08 04:00:00,0.009,0.7,10.2,44,16.6,4,8,2,6,159,1
4213,2022-06-08 05:00:00,0.01,0.701,10.3,44,16.6,5,8,2,6,159,1
4214,2022-06-08 06:00:00,0.018,0.7,10.3,43,16.9,6,8,2,6,159,1
4215,2022-06-08 07:00:00,0.023,0.7,10.5,43,16.9,7,8,2,6,159,1
4216,2022-06-08 08:00:00,0.022,0.7,10.5,43,17.1,8,8,2,6,159,1
4217,2022-06-08 09:00:00,0.015,0.7,10.6,43,18.4,9,8,2,6,159,1
4219,2022-06-08 12:00:00,0.016,0.703,9.2,39,22.4,12,8,2,6,159,1
4220,2022-06-08 13:00:00,0.02,0.7,9.3,38,24.1,13,8,2,6,159,1
4221,2022-06-08 14:00:00,0.02,0.7,10.1,36,23.9,14,8,2,6,159,1
4222,2022-06-08 15:00:00,0.014,0.7,10.4,37,23.6,15,8,2,6,159,1
4223,2022-06-08 16:00:00,0.015,0.7,10.3,36,24.0,16,8,2,6,159,1
4224,2022-06-08 17:00:00,0.015,0.7,10.2,35,23.9,17,8,2,6,159,1
4225,2022-06-08 18:00:00,0.027,0.7,10.1,35,23.4,18,8,2,6,159,1
4226,2022-06-08 19:00:00,0.023,0.7,10.0,36,22.5,19,8,2,6,159,1
4227,2022-06-08 20:00:00,0.029,0.7,10.0,36,21.6,20,8,2,6,159,1
4228,2022-06-08 21:00:00,0.026,0.7,9.9,36,21.0,21,8,2,6,159,1
4229,2022-06-08 22:00:00,0.014,0.7,9.9,36,20.3,22,8,2,6,159,1
4230,2022-06-08 23:00:00,0.016,0.7,9.9,37,19.5,23,8,2,6,159,1
4231,2022-06-09 00:00:00,0.007,0.7,9.9,38,18.8,0,9,3,6,160,1
4232,2022-06-09 01:00:00,0.006,0.7,10.0,39,18.3,1,9,3,6,160,1
4233,2022-06-09 02:00:00,0.008,0.7,10.0,40,18.0,2,9,3,6,160,1
4234,2022-06-09 03:00:00,0.007,0.701,10.1,41,17.6,3,9,3,6,160,1
4235,2022-06-09 04:00:00,0.008,0.7,10.2,41,17.0,4,9,3,6,160,1
4236,2022-06-09 05:00:00,0.01,0.7,10.2,42,16.8,5,9,3,6,160,1
4237,2022-06-09 06:00:00,0.027,0.7,10.3,42,16.6,6,9,3,6,160,1
4238,2022-06-09 07:00:00,0.03,0.7,10.4,43,16.0,7,9,3,6,160,1
4239,2022-06-09 08:00:00,0.033,0.7,10.5,43,17.0,8,9,3,6,160,1
4240,2022-06-09 09:00:00,0.03,0.7,10.6,43,17.4,9,9,3,6,160,1
4241,2022-06-09 10:00:00,0.018,0.701,10.7,44,18.2,10,9,3,6,160,1
4242,2022-06-09 11:00:00,0.019,0.7,10.7,43,19.2,11,9,3,6,160,1
4243,2022-06-09 12:00:00,0.036,0.7,10.8,43,20.5,12,9,3,6,160,1
4244,2022-06-09 13:00:00,0.047,0.701,10.8,43,20.8,13,9,3,6,160,1
4245,2022-06-09 14:00:00,0.042,0.7,10.8,41,22.2,14,9,3,6,160,1
4246,2022-06-09 15:00:00,0.025,0.7,10.7,40,23.0,15,9,3,6,160,1
4247,2022-06-09 16:00:00,0.024,0.7,10.6,39,23.6,16,9,3,6,160,1
4248,2022-06-09 17:00:00,0.02,0.7,10.6,40,23.1,17,9,3,6,160,1
4249,2022-06-09 18:00:00,0.021,0.7,10.5,41,22.1,18,9,3,6,160,1
4250,2022-06-09 19:00:00,0.019,0.7,10.5,43,21.2,19,9,3,6,160,1
4251,2022-06-09 20:00:00,0.028,0.701,10.4,43,20.8,20,9,3,6,160,1
4252,2022-06-09 21:00:00,0.019,0.7,10.4,44,20.3,21,9,3,6,160,1
4253,2022-06-09 22:00:00,0.026,0.7,10.4,42,19.6,22,9,3,6,160,1
4254,2022-06-09 23:00:00,0.02,0.7,10.4,40,19.2,23,9,3,6,160,1
4255,2022-06-10 00:00:00,0.015,0.7,10.4,40,18.8,0,10,4,6,161,1
4256,2022-06-10 01:00:00,0.014,0.7,10.5,40,18.2,1,10,4,6,161,1
4257,2022-06-10 02:00:00,0.011,0.7,10.5,40,17.2,2,10,4,6,161,1
4258,2022-06-10 03:00:00,0.013,0.701,10.6,42,16.6,3,10,4,6,161,1
4259,2022-06-10 04:00:00,0.014,0.701,10.6,42,16.0,4,10,4,6,161,1
4260,2022-06-10 05:00:00,0.014,0.701,10.7,44,16.3,5,10,4,6,161,1
4261,2022-06-10 06:00:00,0.01,0.7,10.8,44,16.4,6,10,4,6,161,1
4262,2022-06-10 07:00:00,0.011,0.7,10.8,44,16.3,7,10,4,6,161,1
4263,2022-06-10 08:00:00,0.014,0.7,10.8,44,16.6,8,10,4,6,161,1
4264,2022-06-10 09:00:00,0.018,0.7,10.9,42,18.0,9,10,4,6,161,1
4265,2022-06-10 10:00:00,0.012,0.7,10.9,43,18.9,10,10,4,6,161,1
4266,2022-06-10 11:00:00,0.018,0.7,11.0,42,21.2,11,10,4,6,161,1
4267,2022-06-10 12:00:00,0.013,0.701,11.0,41,22.0,12,10,4,6,161,1
4268,2022-06-10 13:00:00,0.011,0.7,11.0,40,23.4,13,10,4,6,161,1
4269,2022-06-10 14:00:00,0.016,0.7,10.9,37,24.9,14,10,4,6,161,1
4270,2022-06-10 15:00:00,0.019,0.7,10.8,35,25.2,15,10,4,6,161,1
4271,2022-06-10 16:00:00,0.018,0.701,10.6,33,25.7,16,10,4,6,161,1
4272,2022-06-10 17:00:00,0.017,0.7,10.5,34,25.5,17,10,4,6,161,1
4273,2022-06-10 18:00:00,0.021,0.7,10.3,36,24.4,18,10,4,6,161,1
4274,2022-06-10 19:00:00,0.021,0.7,10.2,37,23.1,19,10,4,6,161,1
4275,2022-06-10 20:00:00,0.024,0.7,10.1,39,22.0,20,10,4,6,161,1
4276,2022-06-10 21:00:00,0.035,0.7,10.0,38,21.3,21,10,4,6,161,1
4277,2022-06-10 22:00:00,0.035,0.7,9.9,38,20.4,22,10,4,6,161,1
4278,2022-06-10 23:00:00,0.024,0.7,9.9,38,20.0,23,10,4,6,161,1
4279,2022-06-11 00:00:00,0.012,0.7,9.9,39,19.3,0,11,5,6,162,0
4280,2022-06-11 01:00:00,0.01,0.7,9.9,39,18.5,1,11,5,6,162,0
4281,2022-06-11 02:00:00,0.008,0.7,10.0,39,17.9,2,11,5,6,162,0
4282,2022-06-11 03:00:00,0.011,0.7,10.0,40,17.7,3,11,5,6,162,0
4283,2022-06-11 04:00:00,0.008,0.7,10.1,41,17.4,4,11,5,6,162,0
4284,2022-06-11 05:00:00,0.009,0.701,10.1,41,17.3,5,11,5,6,162,0
4285,2022-06-11 06:00:00,0.012,0.7,10.2,42,17.4,6,11,5,6,162,0
4286,2022-06-11 07:00:00,0.011,0.7,10.3,43,17.3,7,11,5,6,162,0
4287,2022-06-11 08:00:00,0.015,0.701,10.4,43,17.4,8,11,5,6,162,0
4288,2022-06-11 09:00:00,0.017,0.7,10.5,43,18.7,9,11,5,6,162,0
4289,2022-06-11 10:00:00,0.01,0.7,10.5,43,19.2,10,11,5,6,162,0
4290,2022-06-11 11:00:00,0.015,0.701,10.5,42,20.5,11,11,5,6,162,0
4291,2022-06-11 12:00:00,0.016,0.701,10.5,40,22.7,12,11,5,6,162,0
4292,2022-06-11 13:00:00,0.021,0.7,10.5,38,23.7,13,11,5,6,162,0
4293,2022-06-11 14:00:00,0.022,0.701,10.5,37,23.8,14,11,5,6,162,0
4294,2022-06-11 15:00:00,0.02,0.7,10.4,37,23.9,15,11,5,6,162,0
4295,2022-06-11 16:00:00,0.023,0.7,10.3,37,24.1,16,11,5,6,162,0
4296,2022-06-11 17:00:00,0.019,0.7,10.2,37,24.2,17,11,5,6,162,0
4297,2022-06-11 18:00:00,0.026,0.7,10.0,37,23.4,18,11,5,6,162,0
4298,2022-06-11 19:00:00,0.036,0.7,10.0,37,22.8,19,11,5,6,162,0
4299,2022-06-11 20:00:00,0.052,0.7,9.9,37,22.1,20,11,5,6,162,0
4300,2022-06-11 21:00:00,0.041,0.7,9.9,38,21.3,21,11,5,6,162,0
4301,2022-06-11 22:00:00,0.023,0.7,9.9,38,20.9,22,11,5,6,162,0
4302,2022-06-11 23:00:00,0.029,0.7,9.9,38,20.3,23,11,5,6,162,0
4303,2022-06-12 00:00:00,0.012,0.7,9.9,40,19.2,0,12,6,6,163,0
4304,2022-06-12 01:00:00,0.009,0.701,9.9,42,18.7,1,12,6,6,163,0
4305,2022-06-12 02:00:00,0.006,0.7,10.0,43,18.1,2,12,6,6,163,0
4306,2022-06-12 03:00:00,0.006,0.7,10.0,44,17.9,3,12,6,6,163,0
4307,2022-06-12 04:00:00,0.006,0.7,10.1,43,17.5,4,12,6,6,163,0
4308,2022-06-12 05:00:00,0.004,0.7,10.1,44,17.1,5,12,6,6,163,0
4309,2022-06-12 06:00:00,0.012,0.7,10.2,44,17.0,6,12,6,6,163,0
4310,2022-06-12 07:00:00,0.01,0.7,10.3,44,16.9,7,12,6,6,163,0
4311,2022-06-12 08:00:00,0.01,0.7,10.3,44,17.0,8,12,6,6,163,0
4312,2022-06-12 09:00:00,0.017,0.7,10.4,43,17.3,9,12,6,6,163,0
4313,2022-06-12 10:00:00,0.017,0.7,10.4,43,19.1,10,12,6,6,163,0
4314,2022-06-12 11:00:00,0.016,0.701,10.5,42,19.9,11,12,6,6,163,0
4315,2022-06-12 12:00:00,0.019,0.7,10.6,42,21.3,12,12,6,6,163,0
4316,2022-06-12 13:00:00,0.016,0.7,10.6,42,21.4,13,12,6,6,163,0
4317,2022-06-12 14:00:00,0.016,0.7,10.6,40,23.6,14,12,6,6,163,0
4318,2022-06-12 15:00:00,0.009,0.701,10.6,39,23.8,15,12,6,6,163,0
4319,2022-06-12 16:00:00,0.016,0.7,10.5,38,25.0,16,12,6,6,163,0
