Time,Conc (mg/m3),Qtot (m3),WS (MPS),no (V),no (V),RH (%),no (V),AT (C),Stab (ug),Ref (ug),E,U,M,I,L,R,N,F,P,D,C,T,,
2022-12-13 02:00:00,0.015,0.701,0.401,9.7,0.17,44,0.488,18,0.4,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 03:00:00,0.008,0.7,0.403,9.7,0.171,43,0.488,17.9,-0.7,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 04:00:00,0.012,0.701,0.404,9.8,0.172,44,0.488,17.3,1.7,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 05:00:00,0.012,0.701,0.404,9.8,0.172,44,0.489,17.2,-2,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 06:00:00,0.016,0.7,0.404,9.8,0.172,44,0.489,17.2,-3.7,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 07:00:00,0.016,0.7,0.404,9.8,0.173,44,0.489,17.4,-0.6,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 08:00:00,0.03,0.7,0.404,9.8,0.173,43,0.489,17.5,-0.2,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 09:00:00,0.017,0.7,0.406,9.9,0.174,44,0.49,17,-0.6,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 10:00:00,0.009,0.7,0.409,9.9,0.175,44,0.49,16.4,-0.6,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 11:00:00,0.009,0.7,0.407,9.9,0.174,44,0.49,18.4,-5,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 12:00:00,0.014,0.701,0.407,9.9,0.173,43,0.49,21.3,-0.5,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 13:00:00,0.014,0.701,0.409,9.9,0.175,41,0.491,22.6,-2,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 14:00:00,0.018,0.701,0.41,10,0.176,41,0.491,23.3,1.3,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 15:00:00,0.016,0.7,0.41,10,0.177,40,0.492,24.2,0.7,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 16:00:00,0.011,0.7,0.41,10,0.177,40,0.492,24.6,0.1,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 17:00:00,0.012,0.7,0.411,10,0.177,42,0.491,22.8,-1.7,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 18:00:00,0.017,0.7,0.407,9.9,0.175,43,0.491,20.3,-3,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 19:00:00,0.013,0.701,0.405,9.8,0.173,43,0.49,18.8,1,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 20:00:00,0.018,0.7,0.404,9.8,0.173,44,0.49,18.4,1.4,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 21:00:00,0.021,0.7,0.404,9.8,0.172,44,0.489,18.3,-0.9,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 22:00:00,0.014,0.7,0.405,9.8,0.173,44,0.489,17.6,1.4,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-13 23:00:00,0.019,0.7,0.405,9.8,0.173,44,0.489,17.1,1.7,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 00:00:00,0.011,0.701,0.405,9.8,0.173,44,0.489,17.2,-1.2,785.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 01:00:00,0.013,0.7,0.407,9.9,0.173,44,0.49,17.4,0.6,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 02:00:00,0.013,0.701,0.408,9.9,0.175,44,0.49,17.3,-2.9,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 03:00:00,0.008,0.7,0.41,10,0.175,44,0.49,17.3,2.4,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 04:00:00,0.011,0.7,0.41,10,0.176,44,0.49,17.3,-2.6,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 05:00:00,0.012,0.7,0.411,10,0.177,44,0.491,17.1,-0.8,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 06:00:00,0.013,0.7,0.411,10.1,0.178,44,0.491,17,0,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 07:00:00,0.017,0.7,0.41,10,0.178,44,0.491,17.3,0.3,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 08:00:00,0.019,0.7,0.41,10,0.177,43,0.491,17.8,-0.7,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 09:00:00,0.022,0.701,0.41,10,0.177,43,0.491,18.8,-2.2,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 10:00:00,0.012,0.701,0.415,10.1,0.178,42,0.492,20.8,-0.4,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 11:00:00,0.017,0.7,0.416,10.2,0.18,41,0.493,21.8,0.9,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 12:00:00,0.016,0.7,0.417,10.3,0.181,40,0.493,23.1,-1.9,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 13:00:00,0.015,0.7,0.416,10.2,0.181,38,0.493,24.5,-1.6,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 14:00:00,0.016,0.7,0.415,10.2,0.18,36,0.493,24.9,0.5,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 15:00:00,0.016,0.701,0.413,10.1,0.179,36,0.493,25.5,-1.7,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 16:00:00,0.015,0.7,0.411,10.1,0.178,35,0.493,25.5,-0.8,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 17:00:00,0.019,0.701,0.41,10,0.177,36,0.492,24.3,0,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 18:00:00,0.022,0.7,0.408,10,0.176,38,0.491,23.1,-4,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 19:00:00,0.018,0.7,0.407,9.9,0.175,35,0.491,22,-1.2,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 20:00:00,0.024,0.7,0.405,9.9,0.173,35,0.49,20.8,-0.6,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 21:00:00,0.015,0.7,0.405,9.8,0.173,39,0.49,19.5,-1,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 22:00:00,0.019,0.7,0.404,9.8,0.172,40,0.489,18.7,3.9,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-14 23:00:00,0.021,0.7,0.405,9.8,0.173,41,0.49,18.6,0.7,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 00:00:00,0.012,0.7,0.406,9.8,0.173,43,0.49,18.4,0.9,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 01:00:00,0.014,0.7,0.407,9.9,0.174,44,0.49,18.1,-0.4,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 02:00:00,0.013,0.7,0.407,9.9,0.174,44,0.49,17.6,-2,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 03:00:00,0.01,0.7,0.407,9.9,0.174,44,0.49,17.3,-0.2,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 04:00:00,0.009,0.7,0.408,9.9,0.175,44,0.49,17.4,-2.2,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 05:00:00,0.016,0.701,0.408,9.9,0.175,44,0.49,17.5,-0.7,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 06:00:00,0.012,0.7,0.409,9.9,0.175,44,0.49,17.4,0.1,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 07:00:00,0.016,0.7,0.41,10,0.176,44,0.49,17.4,0.7,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 08:00:00,0.013,0.701,0.409,9.9,0.175,42,0.49,18.4,-2.3,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 09:00:00,0.018,0.702,0.411,10,0.176,42,0.491,19.3,1.1,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 10:00:00,0.017,0.701,0.413,10.1,0.178,42,0.491,21.2,0.8,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 11:00:00,0.02,0.701,0.414,10.1,0.179,39,0.492,23.1,-3,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 12:00:00,0.02,0.701,0.415,10.1,0.179,38,0.492,24.4,-0.3,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 13:00:00,0.021,0.701,0.413,10.1,0.179,38,0.493,25,-0.2,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 14:00:00,0.016,0.7,0.412,10.1,0.178,37,0.492,25.8,-0.6,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 15:00:00,0.018,0.7,0.409,10,0.177,35,0.492,26.7,-1.3,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 16:00:00,0.015,0.701,0.407,9.9,0.175,34,0.491,26.5,0.6,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 17:00:00,0.014,0.7,0.405,9.8,0.173,36,0.491,24.9,-0.4,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 18:00:00,0.02,0.7,0.401,9.7,0.17,37,0.489,24.2,-0.1,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 19:00:00,0.025,0.7,0.398,9.5,0.168,38,0.488,22.6,-1,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 20:00:00,0.02,0.7,0.396,9.4,0.166,41,0.487,21.5,-0.2,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 21:00:00,0.02,0.7,0.396,9.4,0.165,44,0.485,20.9,-1.5,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 22:00:00,0.021,0.7,0.394,9.3,0.164,44,0.485,20.1,0.3,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-15 23:00:00,0.01,0.7,0.393,9.3,0.164,43,0.484,19.4,-0.8,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 00:00:00,0.012,0.7,0.393,9.3,0.163,43,0.484,19,1.3,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 01:00:00,0.015,0.7,0.393,9.4,0.164,44,0.485,18.9,0.6,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 02:00:00,0.016,0.701,0.395,9.4,0.165,43,0.485,18.6,0.9,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 03:00:00,0.009,0.7,0.397,9.5,0.166,43,0.486,18.3,-1.9,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 04:00:00,0.011,0.7,0.399,9.5,0.167,44,0.487,18.3,1.8,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 05:00:00,0.013,0.701,0.402,9.6,0.169,44,0.488,18.5,-0.7,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 06:00:00,0.014,0.7,0.402,9.7,0.17,43,0.488,18.4,-0.2,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 07:00:00,0.011,0.7,0.404,9.7,0.171,44,0.488,18.1,1.7,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 08:00:00,0.017,0.7,0.404,9.7,0.172,43,0.489,19.3,-0.1,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 09:00:00,0.015,0.7,0.404,9.8,0.172,42,0.49,21.2,0.2,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 10:00:00,0.024,0.7,0.406,9.8,0.173,41,0.49,21.9,1.3,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 11:00:00,0.023,0.7,0.407,9.9,0.174,40,0.491,24.1,-0.1,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 12:00:00,0.022,0.7,0.407,9.9,0.175,38,0.491,25.4,2.3,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 13:00:00,0.02,0.7,0.407,9.9,0.174,35,0.491,26.3,-0.2,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 14:00:00,0.017,0.7,0.406,9.9,0.173,32,0.491,27.5,-1.6,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 15:00:00,0.017,0.701,0.403,9.7,0.172,32,0.49,27.8,-0.3,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 16:00:00,0.015,0.701,0.399,9.6,0.168,31,0.489,26.9,-0.9,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 17:00:00,0.014,0.7,0.396,9.4,0.166,31,0.487,25.7,-0.9,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 18:00:00,0.015,0.7,0.392,9.3,0.164,33,0.485,24.8,-0.5,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 19:00:00,0.022,0.7,0.388,9.2,0.161,35,0.484,23.2,2.3,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 20:00:00,0.019,0.7,0.385,9.1,0.159,40,0.482,21.6,-1.2,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 21:00:00,0.018,0.701,0.385,9,0.158,41,0.48,20.7,2.5,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 22:00:00,0.015,0.7,0.384,9,0.158,41,0.48,20.3,0.6,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-16 23:00:00,0.019,0.7,0.385,9,0.158,41,0.48,19.7,0.4,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 00:00:00,0.018,0.7,0.386,9.1,0.159,43,0.48,19.2,-0.6,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 01:00:00,0.011,0.7,0.387,9.1,0.159,44,0.481,19,-1,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 02:00:00,0.012,0.7,0.389,9.2,0.161,44,0.482,18.5,2.4,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 03:00:00,0.012,0.7,0.391,9.2,0.162,44,0.483,18.2,0,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 04:00:00,0.011,0.7,0.392,9.3,0.162,44,0.484,18.2,1.8,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 05:00:00,0.016,0.701,0.396,9.4,0.165,44,0.485,17.8,-0.9,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 06:00:00,0.021,0.7,0.398,9.5,0.167,44,0.486,17.8,0.4,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 07:00:00,0.018,0.701,0.399,9.6,0.168,43,0.487,17.5,-0.7,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 08:00:00,0.017,0.7,0.401,9.6,0.169,44,0.488,18.8,0.2,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 09:00:00,0.015,0.7,0.403,9.7,0.171,42,0.489,20,-1.2,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 10:00:00,0.018,0.701,0.404,9.8,0.172,38,0.49,21.8,2,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 11:00:00,0.021,0.7,0.405,9.8,0.172,39,0.49,23.1,-0.4,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 12:00:00,0.024,0.7,0.405,9.8,7.7,39,0.49,24.6,-1.2,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 13:00:00,0.027,0.701,0.406,9.8,7.7,38,0.491,25.9,0.4,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 14:00:00,0.022,0.701,0.405,9.8,7.7,36,0.491,27,-1.6,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 15:00:00,0.02,0.701,0.402,9.7,7.6,34,0.49,27.5,0.2,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 16:00:00,0.015,0.701,0.398,9.5,7.5,32,0.488,27.3,-0.3,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 17:00:00,0.015,0.7,0.394,9.4,7.3,31,0.486,25.8,-0.3,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 18:00:00,0.017,0.7,0.391,9.2,7.2,33,0.484,24.9,-1.5,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 19:00:00,0.022,0.7,0.387,9.1,7.1,35,0.482,23.6,0.2,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 20:00:00,0.017,0.7,0.385,9,7,36,0.48,22,-1,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 21:00:00,0.026,0.701,0.383,9,7,37,0.479,21.1,-2.2,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 22:00:00,0.017,0.7,0.382,8.9,7,38,0.478,20.2,3.2,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-17 23:00:00,0.017,0.7,0.383,8.9,7,40,0.478,19.6,1.2,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 00:00:00,0.021,0.7,0.383,9,7,41,0.479,19.1,0.1,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 01:00:00,0.017,0.7,0.385,9,7,42,0.48,18.6,1.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 02:00:00,0.014,0.701,0.387,9.1,7.1,43,0.48,18.5,-0.8,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 03:00:00,0.014,0.7,0.389,9.2,7.2,43,0.482,18.4,0,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 04:00:00,0.013,0.7,0.391,9.3,7.3,42,0.483,18.4,0.8,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 05:00:00,0.016,0.702,0.394,9.4,7.3,42,0.485,18.3,3.1,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 06:00:00,0.012,0.7,0.397,9.5,7.4,43,0.486,18.1,0.8,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 07:00:00,0.013,0.701,0.4,9.6,7.5,44,0.487,18,1.1,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 08:00:00,0.013,0.701,0.402,9.7,7.6,43,0.488,18.7,-0.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 09:00:00,0.018,0.7,0.404,9.7,7.6,42,0.489,20.6,2.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 10:00:00,0.017,0.7,0.405,9.8,7.7,40,0.49,21.8,-2.2,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 11:00:00,0.015,0.7,0.406,9.8,7.7,40,0.49,22.8,0,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 12:00:00,0.016,0.7,0.406,9.8,7.7,39,0.49,25,-1.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 13:00:00,0.016,0.701,0.405,9.8,7.7,38,0.491,26,0.8,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 14:00:00,0.01,0.7,0.404,9.8,7.7,36,0.49,26.8,-0.9,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 15:00:00,0.016,0.701,0.4,9.6,7.6,35,0.49,27.5,2,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 16:00:00,0.008,0.7,0.396,9.5,7.5,32,0.488,27.6,0.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 17:00:00,0.014,0.7,0.392,9.3,7.3,32,0.486,26,0.3,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 18:00:00,0.014,0.7,0.389,9.2,7.2,34,0.484,24.7,0.2,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 19:00:00,0.014,0.7,0.386,9.1,7.1,34,0.482,23,-0.3,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 20:00:00,0.02,0.7,0.385,9,7,37,0.48,21.5,-0.8,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 21:00:00,0.02,0.7,0.383,8.9,7,40,0.479,20.5,1.5,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 22:00:00,0.015,0.701,0.382,8.9,7,40,0.478,19.7,0.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-18 23:00:00,0.017,0.7,0.383,8.9,7,41,0.478,19.3,0.3,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 00:00:00,0.015,0.7,0.384,9,7,40,0.479,19.5,-0.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 01:00:00,0.012,0.7,0.385,9,7,40,0.48,19.5,-0.8,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 02:00:00,0.016,0.7,0.386,9.1,7.1,40,0.481,19.1,0.3,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 03:00:00,0.009,0.7,0.389,9.2,0.161,41,0.482,18.6,1.3,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 04:00:00,0.012,0.7,0.392,9.3,0.163,41,0.484,18.4,1.4,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 05:00:00,0.011,0.7,0.395,9.4,0.165,42,0.485,18.1,2.5,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 06:00:00,0.012,0.701,0.399,9.5,0.167,42,0.487,18.1,2.3,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 07:00:00,0.017,0.7,0.402,9.6,0.169,41,0.487,18.2,1.8,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 08:00:00,0.017,0.701,0.404,9.7,0.17,41,0.488,18.8,0.5,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 09:00:00,0.014,0.7,0.405,9.8,0.172,42,0.49,20.5,-1.6,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 10:00:00,0.014,0.7,0.405,9.8,0.172,41,0.49,22.5,-1.4,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 11:00:00,0.013,0.701,0.405,9.8,0.173,39,0.49,24.3,-1.5,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 12:00:00,0.013,0.7,0.405,9.8,0.173,39,0.491,25.2,-2.2,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 13:00:00,0.014,0.701,0.405,9.8,0.173,38,0.491,27,-1.3,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 14:00:00,0.018,0.7,0.402,9.7,0.172,35,0.49,28.2,-1.1,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 15:00:00,0.019,0.7,0.399,9.6,0.168,34,0.489,27.9,-1.7,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 16:00:00,0.013,0.7,0.394,9.4,0.165,33,0.487,27.5,-2.3,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 17:00:00,0.014,0.7,0.39,9.3,0.162,33,0.485,26.4,-0.2,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 18:00:00,0.021,0.7,0.386,9.1,0.159,33,0.482,24.6,-2.3,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 19:00:00,0.024,0.7,0.382,9,0.157,32,0.48,22.9,-0.9,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 20:00:00,0.024,0.7,0.38,8.9,0.155,35,0.478,21.5,2.4,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 21:00:00,0.022,0.7,0.379,8.8,0.154,37,0.477,20.6,-1.2,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 22:00:00,0.016,0.7,0.378,8.8,0.153,37,0.476,19.9,-1,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-19 23:00:00,0.017,0.7,0.378,8.8,0.153,37,0.476,19.5,-0.1,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 00:00:00,0.016,0.7,0.379,8.8,0.154,37,0.477,19.1,0.9,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 01:00:00,0.016,0.7,0.38,8.9,0.155,37,0.477,19.1,1.2,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 02:00:00,0.012,0.7,0.383,9,0.156,38,0.479,18.9,0.4,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 03:00:00,0.012,0.7,0.385,9,0.158,38,0.48,18.8,-1.1,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 04:00:00,0.017,0.7,0.388,9.1,0.16,38,0.482,18.6,1.4,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 05:00:00,0.026,0.7,0.39,9.3,0.162,38,0.484,18.4,-2.1,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 06:00:00,0.02,0.7,0.394,9.4,0.164,39,0.485,18.2,0.7,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 07:00:00,0.017,0.7,0.397,9.5,0.167,40,0.486,17.6,2.3,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 08:00:00,0.033,0.7,0.399,9.6,0.169,40,0.488,19.3,-1.4,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 09:00:00,0.015,0.7,0.402,9.7,0.17,39,0.489,21.8,0,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 10:00:00,0.016,0.701,0.402,9.7,0.171,36,0.49,23.4,1,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 11:00:00,0.015,0.7,0.403,9.7,0.172,34,0.49,24.7,-0.6,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 12:00:00,0.019,0.701,0.403,9.8,0.172,34,0.49,24.9,0.4,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 13:00:00,0.019,0.701,0.403,9.7,0.172,35,0.49,26.2,2.4,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 14:00:00,0.019,0.701,0.401,9.7,0.171,33,0.49,27.3,-2,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-12-20 15:00:00,0.019,0.701,0.397,9.6,0.168,33,0.489,27.3,-0.1,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
