Time,Conc (mg/m3),Qtot (m3),no (V),WS (MPS),WS (MPS),RH (%),WS (KPH),AT (C),Stab (ug),Ref (ug),E,U,M,I,L,R,N,F,P,D,C,T,,
2022-05-12 15:00:00,0.014,0.7,0.393,9.3,0.164,34,0.485,27,-1.8,786.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-12 16:00:00,0.016,0.7,0.388,9.1,0.16,33,0.483,27.4,-0.7,786.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-12 17:00:00,0.017,0.7,0.382,8.9,0.156,33,0.479,27.3,-0.6,786.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-12 18:00:00,0.019,0.7,0.376,8.7,0.152,32,0.475,25.9,-0.6,786.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-12 19:00:00,0.026,0.7,0.372,8.6,0.15,31,0.473,24.1,2.3,786.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-12 20:00:00,0.036,0.7,0.371,8.5,0.149,31,0.471,23,0.1,786.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-12 21:00:00,0.03,0.701,0.371,8.5,0.148,31,0.471,22.1,-0.3,786.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-12 22:00:00,0.026,0.701,0.371,8.5,0.148,32,0.47,21.2,0.3,786.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-12 23:00:00,0.022,0.7,0.372,8.5,0.149,32,0.471,20.4,1.9,786.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 00:00:00,0.02,0.7,0.375,8.6,0.15,33,0.472,19.7,0.4,786.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 01:00:00,0.014,0.7,0.377,8.7,0.152,35,0.473,19,-1,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 02:00:00,0.011,0.7,0.38,8.8,0.154,37,0.476,18.7,2,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 03:00:00,0.014,0.7,0.383,8.9,0.156,38,0.477,18.4,1.3,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 04:00:00,0.017,0.7,0.385,9,0.158,39,0.479,18.1,0.7,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 05:00:00,0.015,0.7,0.388,9.2,0.161,40,0.481,17.6,1.4,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 06:00:00,0.017,0.701,0.391,9.3,0.163,41,0.483,17.6,1.2,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 07:00:00,0.025,0.7,0.394,9.4,0.165,42,0.485,17.4,-2.9,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 08:00:00,0.018,0.7,0.397,9.5,0.167,42,0.486,18.8,-0.2,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 09:00:00,0.016,0.701,0.4,9.6,0.169,39,0.488,21.2,-0.8,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 10:00:00,0.021,0.701,0.402,9.7,0.171,38,0.489,23.6,1.8,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 11:00:00,0.039,0.7,0.404,9.8,0.172,37,0.49,25.2,0,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 12:00:00,0.04,0.701,0.404,9.8,0.172,36,0.49,25.6,-0.7,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 13:00:00,0.021,0.701,0.402,9.7,0.172,31,0.49,27.2,2.1,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 14:00:00,0.019,0.7,0.399,9.6,0.169,31,0.488,27.8,-1.4,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 15:00:00,0.015,0.7,0.394,9.4,0.165,31,0.487,28.3,2.1,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 16:00:00,0.019,0.7,0.386,9.1,0.16,32,0.482,28.6,-1.8,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 17:00:00,0.018,0.7,0.37,8.5,0.147,30,0.469,27.8,-0.4,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 18:00:00,0.025,0.7,0.369,8.4,0.147,32,0.469,26,-1.2,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 19:00:00,0.029,0.7,0.368,8.4,0.147,34,0.469,23.7,0.2,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 20:00:00,0.032,0.7,0.366,8.4,0.146,36,0.468,22.1,-1.3,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 21:00:00,0.027,0.7,0.366,8.4,0.146,34,0.467,21.5,1.6,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 22:00:00,0.022,0.7,0.368,8.4,0.145,36,0.467,21.1,0.4,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-13 23:00:00,0.02,0.701,0.369,8.4,0.146,36,0.467,20.5,2.4,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 00:00:00,0.018,0.7,0.37,8.4,0.147,37,0.468,20.2,0.4,785.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 01:00:00,0.014,0.7,0.371,8.5,0.148,39,0.469,19.6,-0.3,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 02:00:00,0.011,0.7,0.374,8.6,0.15,41,0.471,18.9,1.2,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 03:00:00,0.013,0.701,0.378,8.7,0.152,41,0.474,18.6,0.1,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 04:00:00,0.017,0.7,0.38,8.8,0.154,42,0.476,18.5,-1.1,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 05:00:00,0.015,0.7,0.383,8.9,0.156,42,0.477,18.3,-1.3,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 06:00:00,0.019,0.7,0.385,9,0.158,42,0.479,18.1,3.7,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 07:00:00,0.025,0.7,0.388,9.2,0.161,43,0.481,18.2,-1.5,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 08:00:00,0.02,0.701,0.391,9.3,0.162,43,0.484,19.1,0.6,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 09:00:00,0.019,0.7,0.394,9.4,0.164,41,0.485,20.4,-0.7,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 10:00:00,0.015,0.701,0.397,9.4,0.165,40,0.486,22.7,0.4,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 11:00:00,0.034,0.7,0.397,9.5,0.166,38,0.487,24.4,1.7,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 12:00:00,0.033,0.701,0.397,9.5,0.167,37,0.487,25.1,1.3,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 13:00:00,0.028,0.7,0.396,9.5,0.166,35,0.487,26.6,-1.2,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 14:00:00,0.025,0.701,0.393,9.4,0.164,32,0.486,27.5,-0.3,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 15:00:00,0.022,0.7,0.389,9.2,0.161,32,0.484,27.4,1.2,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 16:00:00,0.016,0.701,0.383,9,0.157,31,0.48,27.9,-0.7,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 17:00:00,0.022,0.7,0.377,8.7,0.153,30,0.476,26.7,1.7,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 18:00:00,0.024,0.7,0.372,8.5,0.149,31,0.472,25.4,0.5,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 19:00:00,0.027,0.7,0.37,8.5,0.147,35,0.469,23.5,-0.5,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 20:00:00,0.03,0.701,0.368,8.4,0.147,37,0.468,21.6,0.4,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 21:00:00,0.025,0.7,0.368,8.4,0.146,37,0.467,20.9,-0.9,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 22:00:00,0.024,0.7,0.368,8.4,0.145,37,0.466,20.7,-2.5,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-14 23:00:00,0.02,0.701,0.369,8.4,0.146,37,0.467,20.5,1,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 00:00:00,0.016,0.7,0.37,8.4,0.147,37,0.468,19.6,0.5,782.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 01:00:00,0.018,0.7,0.371,8.5,0.148,37,0.469,19.1,-2.2,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 02:00:00,0.01,0.7,0.375,8.6,0.15,38,0.471,18.6,2.6,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 03:00:00,0.01,0.7,0.377,8.7,0.152,39,0.474,18,-1.7,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 04:00:00,0.012,0.7,0.381,8.8,0.154,40,0.476,17.4,-0.7,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 05:00:00,0.016,0.7,0.384,9,0.156,40,0.477,17.4,-1.6,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 06:00:00,0.017,0.7,0.387,9.1,0.159,41,0.48,17.5,0.7,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 07:00:00,0.018,0.7,0.39,9.2,0.161,41,0.482,17.4,1.2,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 08:00:00,0.025,0.7,0.394,9.3,0.164,41,0.484,18.2,1.5,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 09:00:00,0.021,0.7,0.397,9.4,0.165,40,0.485,19.8,0.1,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 10:00:00,0.016,0.701,0.399,9.5,0.167,38,0.487,21.2,0.9,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 11:00:00,0.029,0.701,0.4,9.6,0.168,35,0.488,22.4,-0.5,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 12:00:00,0.022,0.7,0.402,9.6,0.169,34,0.488,23.9,-0.7,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 13:00:00,0.018,0.701,0.4,9.6,0.169,34,0.488,25.1,-3.9,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 14:00:00,0.015,0.7,0.399,9.6,0.167,33,0.488,26.5,2,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 15:00:00,0.017,0.701,0.394,9.4,0.165,32,0.487,26.9,-0.3,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 16:00:00,0.02,0.7,0.389,9.2,0.162,30,0.484,26.6,1.4,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 17:00:00,0.017,0.7,0.384,9,0.158,31,0.481,25.9,-0.3,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 18:00:00,0.019,0.7,0.38,8.8,0.154,32,0.477,24.7,1.7,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 19:00:00,0.021,0.7,0.378,8.8,0.153,32,0.476,23.2,0.7,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 20:00:00,0.027,0.7,0.377,8.7,0.153,33,0.475,22.5,-2.3,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 21:00:00,0.032,0.7,0.377,8.7,0.152,33,0.474,22.2,1.3,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 22:00:00,0.017,0.7,0.377,8.7,0.151,34,0.474,21.6,2.6,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-15 23:00:00,0.015,0.7,0.377,8.7,0.152,36,0.474,20.5,1.3,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 00:00:00,0.013,0.7,0.379,8.8,0.153,39,0.474,19.6,2.2,781.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 01:00:00,0.009,0.7,0.38,8.8,0.154,40,0.476,19.3,1.2,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 02:00:00,0.006,0.7,0.382,8.9,0.156,39,0.477,18.2,0.3,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 03:00:00,0.006,0.701,0.386,9,0.158,38,0.479,17.6,0.5,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 04:00:00,0.007,0.7,0.389,9.1,0.16,37,0.48,17.3,-0.8,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 05:00:00,0.008,0.701,0.391,9.2,0.162,37,0.482,17,0.4,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 06:00:00,0.006,0.7,0.394,9.3,0.164,38,0.484,16.7,0.8,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 07:00:00,0.008,0.7,0.396,9.4,0.166,39,0.485,16.4,1.1,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 08:00:00,0.014,0.7,0.399,9.6,0.168,40,0.487,16.8,0.4,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 09:00:00,0.034,0.7,0.4,9.7,0.17,40,0.488,17.2,-1.4,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 10:00:00,0.028,0.7,0.402,9.7,0.171,40,0.488,18.6,1.3,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 11:00:00,0.029,0.7,0.402,9.7,0.17,40,0.488,19.6,-1.3,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 12:00:00,0.041,0.7,0.404,9.7,0.172,39,0.489,20.1,-0.4,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 13:00:00,0.031,0.7,0.406,9.8,0.173,39,0.49,21.5,1.3,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 14:00:00,0.015,0.701,0.407,9.9,0.174,37,0.491,23.3,0.6,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 15:00:00,0.018,0.7,0.407,9.9,0.174,37,0.491,23.9,-0.7,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 16:00:00,0.02,0.7,0.405,9.8,0.173,36,0.49,24,-0.7,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 17:00:00,0.015,0.7,0.404,9.8,0.172,34,0.49,25.4,0.2,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 18:00:00,0.016,0.7,0.402,9.7,0.171,35,0.489,24,-1.7,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 19:00:00,0.029,0.7,0.4,9.7,0.17,37,0.489,22.5,1.8,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 20:00:00,0.037,0.7,0.399,9.6,0.17,37,0.488,21.5,1.2,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 21:00:00,0.024,0.7,0.4,9.6,0.17,37,0.488,21.2,0.1,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 22:00:00,0.023,0.7,0.4,9.6,0.169,37,0.488,20.5,0.2,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-16 23:00:00,0.022,0.7,0.4,9.6,0.17,38,0.488,19.9,-0.4,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 00:00:00,0.012,0.7,0.402,9.7,0.17,40,0.488,19.2,-0.5,784.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 01:00:00,0.011,0.7,0.403,9.7,0.171,42,0.488,18.3,-2,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 02:00:00,0.009,0.7,0.404,9.8,0.172,43,0.489,17.8,0.9,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 03:00:00,0.011,0.7,0.406,9.8,0.173,44,0.489,17.6,1,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 04:00:00,0.01,0.7,0.407,9.9,0.174,44,0.49,17.5,0,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 05:00:00,0.013,0.7,0.407,9.9,0.175,43,0.49,17.3,1,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 06:00:00,0.012,0.701,0.411,10,0.177,44,0.491,17.2,1.5,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 07:00:00,0.015,0.7,0.413,10.1,0.178,44,0.491,17,0.5,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 08:00:00,0.013,0.701,0.415,10.2,0.18,44,0.492,17.5,-1.4,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 09:00:00,0.026,0.701,0.418,10.3,0.182,44,0.493,18.8,2.1,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 10:00:00,0.019,0.7,0.419,10.3,0.183,43,0.494,20.1,0.8,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 11:00:00,0.018,0.7,0.421,10.4,0.184,44,0.494,20.1,0.1,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 12:00:00,0.015,0.7,0.421,10.4,0.185,43,0.495,20.5,0.9,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 13:00:00,0.018,0.7,0.421,10.4,0.184,40,0.495,22.9,1.1,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 14:00:00,0.024,0.7,0.42,10.4,0.184,39,0.495,24.1,0.3,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 15:00:00,0.021,0.701,0.418,10.3,0.183,38,0.494,25.4,-1.8,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 16:00:00,0.023,0.7,0.415,10.2,8.1,38,0.493,25.7,1.9,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 17:00:00,0.019,0.7,0.413,10.1,8,37,0.493,25.6,-2.2,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 18:00:00,0.023,0.7,0.409,10,7.9,39,0.492,24.2,0.1,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 19:00:00,0.022,0.7,0.406,9.9,7.8,40,0.491,23.1,-0.5,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 20:00:00,0.033,0.7,0.405,9.8,7.8,39,0.49,22.1,-0.5,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 21:00:00,0.022,0.7,0.404,9.8,7.7,42,0.49,21.2,-0.3,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 22:00:00,0.017,0.701,0.402,9.7,7.7,42,0.489,20.8,-1.1,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-17 23:00:00,0.023,0.7,0.403,9.7,7.6,42,0.489,20.1,-1,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 00:00:00,0.018,0.701,0.404,9.7,7.6,43,0.488,19.3,-0.6,786.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 01:00:00,0.01,0.7,0.405,9.8,7.7,43,0.489,19,-1.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 02:00:00,0.009,0.7,0.406,9.8,7.7,44,0.49,18.6,-0.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 03:00:00,0.013,0.701,0.407,9.9,7.8,44,0.49,18.1,1.2,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 04:00:00,0.008,0.7,0.408,9.9,7.8,44,0.49,17.8,0.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 05:00:00,0.008,0.701,0.41,10,7.9,44,0.491,17.5,-0.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 06:00:00,0.011,0.7,0.412,10,7.9,44,0.491,17.4,0.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 07:00:00,0.008,0.7,0.413,10.1,8,44,0.491,17.3,-1.1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 08:00:00,0.014,0.701,0.415,10.2,8,44,0.492,17.4,0.8,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 09:00:00,0.014,0.7,0.416,10.2,8.1,43,0.493,18.4,-1.5,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 10:00:00,0.011,0.7,0.418,10.3,8.1,44,0.493,19.4,1.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 11:00:00,0.014,0.7,0.419,10.3,8.2,43,0.494,20.8,0.9,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 12:00:00,0.012,0.7,0.42,10.3,8.2,42,0.494,21.7,-0.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 13:00:00,0.017,0.7,0.419,10.3,8.2,40,0.494,23.2,-1.1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 14:00:00,0.013,0.7,0.419,10.3,8.2,39,0.494,23.7,1.3,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 15:00:00,0.021,0.7,0.415,10.2,8.1,38,0.493,25.1,-0.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 16:00:00,0.02,0.7,0.399,9.6,7.6,37,0.487,26.1,1.8,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 17:00:00,0.027,0.701,0.394,9.4,7.4,37,0.486,24.4,-1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 18:00:00,0.027,0.69,0.399,9.6,7.5,38,0.488,23.5,-0.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 19:00:00,0.027,0.7,0.397,9.6,7.5,38,0.487,22.6,0.2,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 20:00:00,0.028,0.7,0.398,9.5,7.5,39,0.487,21.7,-1.3,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 21:00:00,0.036,0.688,0.397,9.5,7.5,39,0.487,21,-1.2,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 22:00:00,0.023,0.701,0.398,9.5,7.5,40,0.487,20.7,-0.1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-18 23:00:00,0.025,0.688,0.399,9.6,7.5,40,0.487,20,1.3,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 00:00:00,0.013,0.7,0.4,9.6,7.5,39,0.487,19.5,1.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 01:00:00,0.01,0.701,0.401,9.6,7.6,37,0.488,18.6,0.8,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 02:00:00,0.011,0.7,0.404,9.7,7.6,37,0.488,17.6,1.8,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 03:00:00,0.01,0.7,0.405,9.8,7.7,39,0.489,16.6,0,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 04:00:00,0.009,0.7,0.407,9.9,7.8,40,0.49,16.1,-0.4,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 05:00:00,0.009,0.7,0.41,10,7.9,40,0.491,15.6,3.7,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 06:00:00,0.009,0.7,0.414,10.1,7.997,41,0.491,15.5,1.4,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 07:00:00,0.019,0.7,0.416,10.2,0.181,41,0.493,14.9,1,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 08:00:00,0.014,0.701,0.42,10.4,0.184,42,0.493,16.7,-0.2,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 09:00:00,0.018,0.7,0.423,10.5,0.186,42,0.495,17.8,1.8,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 10:00:00,0.014,0.701,0.426,10.6,0.188,42,0.495,19.9,-0.6,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 11:00:00,0.026,0.7,0.427,10.6,0.189,41,0.496,21.6,2.5,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 12:00:00,0.027,0.7,0.427,10.7,0.19,41,0.496,21.9,0.9,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 13:00:00,0.025,0.7,0.427,10.6,0.189,40,0.496,23.4,1.1,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 14:00:00,0.023,0.701,0.424,10.6,0.187,39,0.496,25.2,0.3,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 15:00:00,0.022,0.701,0.42,10.4,0.184,38,0.495,26,0.7,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 16:00:00,0.018,0.7,0.416,10.3,0.182,38,0.494,26.5,-1.6,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 17:00:00,0.019,0.7,0.411,10.1,0.178,37,0.493,25.6,1.7,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 18:00:00,0.02,0.7,0.407,9.9,0.175,37,0.491,24.9,-0.2,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 19:00:00,0.023,0.7,0.402,9.7,0.172,37,0.49,23.4,-0.4,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 20:00:00,0.031,0.7,0.4,9.7,0.17,38,0.489,22.1,-3.4,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 21:00:00,0.028,0.7,0.399,9.6,0.169,39,0.488,21.2,0.7,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 22:00:00,0.022,0.7,0.397,9.6,0.168,39,0.487,20.7,1.5,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-19 23:00:00,0.017,0.7,0.397,9.5,0.168,39,0.487,20.3,0.8,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-20 00:00:00,0.02,0.7,0.397,9.6,0.168,40,0.487,19.9,-0.6,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-20 01:00:00,0.017,0.7,0.399,9.6,0.169,40,0.488,19.2,0.7,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-05-20 02:00:00,0.009,0.7,0.4,9.7,0.17,41,0.488,17.8,-1,785.8,0,0,0,0,0,0,0,0,0,0,0,0,,
